Date,Instrument ID,Amount,Type,Balance,Remarks
27/02/2024,731638,1460.21,DR,5276.93,UPI/sctu9yvs0322@okaxis/P2M/llqlqjxb@ptbsi/VENNA
27/02/2024,,768.92,DR,4508.01,UPI/n6m1kvplekwx@axl/P2M/ojiexyrh@paytm/Flipkart
27/02/2024,159474,354.89,DR,4153.12,UPI/naq1bcdseuig@okhdfc/P2M/mx9sayq2@ptbyl/AxisBank
27/02/2024,368770,619.06,DR,3534.06,UPI/snl2qumm6pma@axl/P2M/zk0p6zms@ptbyl/BigBazaar
27/02/2024,,947.0,DR,2587.06,UPI/nrr2w7maw5ng@paytm/P2M/p134jhp0@oksbi/Chala
27/02/2024,,304.86,DR,2282.2,UPI/ylzh2nl1oj8a@okhdfc/P2M/lnhmq9lw@paytm/AxisBank
27/02/2024,,298.3,DR,1983.9,UPI/mm4byth77fc3@okaxis/P2M/dv930z4d@ptbsi/BigBazaar
27/02/2024,350128,2996.15,CR,4980.05,UPI/luy93uwfxpfx@axl
27/02/2024,,840.62,DR,4139.43,UPI/40umiblqf3si@paytm/P2M/1d30sja8@ptbsi/Chala
27/02/2024,,1173.33,CR,5312.76,UPI/am52tn8fv0pq@paytm
26/02/2024,,174.42,DR,5138.34,UPI/lxn5g9pif0v8@okhdfc/P2M/ofyu0abo@oksbi/BigBazaar
26/02/2024,829762,90.81,DR,5047.53,UPI/81va253girbo@paytm/P2M/mkuxd0qj@paytm/Amazon
26/02/2024,,1273.72,DR,3773.81,UPI/c14lnhyc40ju@okaxis/P2M/p55izwrs@ptbyl/Amazon
26/02/2024,,534.19,CR,4308.0,UPI/cabiulte6a7j@okhdfc
26/02/2024,,1493.32,DR,2814.68,UPI/vmbn4f0xi8bv@okhdfc/P2M/nb57tx6y@ptbyl/Airtel
26/02/2024,,919.85,DR,1894.83,UPI/7j1hqw7omddy@okaxis/P2M/pu7flb7u@oksbi/BigBazaar
26/02/2024,,123.97,DR,1770.86,UPI/zb85hjpdafgb@axl/P2M/f9icmv09@oksbi/Paytm
26/02/2024,999322,628.56,DR,1142.3,UPI/9ga661d999xi@paytm/P2M/dndco9fz@oksbi/BigBazaar
26/02/2024,335000,128.8,DR,1013.5,UPI/atuhgxblje7z@ybl/P2M/fkokqztk@paytm/Chala
26/02/2024,240745,197.22,DR,816.28,UPI/ivrof1j8chiq@oksbi/P2M/fpcmbajz@oksbi/BigBazaar
26/02/2024,,4407.47,CR,5223.75,UPI/xbyz75aqjk2y@oksbi
26/02/2024,469255,1396.03,DR,3827.72,UPI/6h7oe96potwo@okhdfc/P2M/5qp0w7uo@oksbi/Flipkart
25/02/2024,,2228.18,CR,6055.9,UPI/eire5xfz4ocf@paytm
25/02/2024,,1357.37,DR,4698.53,UPI/zddhzizu9kku@oksbi/P2M/4hpgeyov@ptbyl/AxisBank
25/02/2024,,993.37,DR,3705.16,UPI/6bft61s587g7@oksbi/P2M/dpzorkxw@ptbsi/Chala
25/02/2024,,89.23,DR,3615.93,UPI/zhm27j5xosa8@axl/P2M/nkbalfvw@ptbsi/Airtel
25/02/2024,671559,24.55,DR,3591.38,UPI/6m1fbkz1vktx@oksbi/P2M/thk9h7q5@oksbi/Edara
25/02/2024,,1089.91,DR,2501.47,UPI/i6nn9todv776@ybl/P2M/b6k3nmbp@oksbi/Amazon
25/02/2024,294937,327.24,DR,2174.23,UPI/cj8p5u8s82ik@okaxis/P2M/gawz10uv@paytm/AxisBank
25/02/2024,,138.8,DR,2035.43,UPI/04dhzpm2sywo@paytm/P2M/88xxukbg@ptbyl/Edara
25/02/2024,,574.38,DR,1461.05,UPI/89cyqy4b6bml@ybl/P2M/fjtubrdg@paytm/Amazon
25/02/2024,273119,885.88,DR,575.17,UPI/6plp9twt77ha@oksbi/P2M/qmtx08ab@ptbsi/Airtel
25/02/2024,,12.92,DR,562.25,UPI/72vfg9k8b2ey@okaxis/P2M/2egjc3a3@paytm/BigBazaar
24/02/2024,,159.62,DR,402.63,UPI/wn4p1jik4ifb@paytm/P2M/wk1gauvd@ptbyl/Paytm
24/02/2024,,1919.22,CR,2321.85,UPI/v8y9uqy7pa5c@oksbi
24/02/2024,748054,4522.93,CR,6844.78,UPI/ksk43s5jhjcy@okaxis
24/02/2024,831905,4509.42,CR,11354.2,UPI/92otbj4gqv0c@oksbi
24/02/2024,,1363.41,DR,9990.79,UPI/zrfzu3kwtc27@oksbi/P2M/bym97l2s@oksbi/AxisBank
24/02/2024,467518,669.35,DR,9321.44,UPI/uq0q9sq6172s@oksbi/P2M/2aijqymy@oksbi/Edara
24/02/2024,,37.93,DR,9283.51,UPI/grg2komiqvsg@paytm/P2M/ce3d9o70@ptbsi/Flipkart
24/02/2024,320758,127.04,DR,9156.47,UPI/m8tf2ona9iif@okhdfc/P2M/2vkyzjfr@ptbsi/VENNA
24/02/2024,,675.53,DR,8480.94,UPI/ypknk6lgyzjx@axl/P2M/7xxxki74@ptbyl/Edara
23/02/2024,,538.05,DR,7942.89,UPI/nz45cvxpk9vm@okhdfc/P2M/aurhdrtf@paytm/Chala
23/02/2024,,230.69,DR,7712.2,UPI/c9zuqvdqnk0z@ybl/P2M/rx1gu2pc@oksbi/Edara
23/02/2024,781439,634.58,DR,7077.62,UPI/rba53onnds9g@paytm/P2M/r7xy0629@ptbyl/AxisBank
23/02/2024,,353.73,DR,6723.89,UPI/vvd8hfdwttbg@ybl/P2M/0g486g50@ptbyl/BigBazaar
23/02/2024,717938,1477.93,DR,5245.96,UPI/rhvwel4bk8co@ybl/P2M/u8krwuv3@ptbyl/Paytm
23/02/2024,,1248.22,DR,3997.74,UPI/jg35f4hkyjqq@okaxis/P2M/h54sf6d3@paytm/Edara
23/02/2024,727126,696.69,DR,3301.05,UPI/5huv87u0lllh@okhdfc/P2M/nb0b5mux@ptbsi/Edara
23/02/2024,,301.48,DR,2999.57,UPI/yfoaf8wkixmb@ybl/P2M/h3udaa6x@ptbsi/Airtel
23/02/2024,417530,898.73,DR,2100.84,UPI/vaetplyrw6ng@paytm/P2M/gvv0mz2y@ptbsi/Edara
23/02/2024,,1053.8,CR,3154.64,UPI/h8e75dfjloyb@okaxis
23/02/2024,,1479.03,DR,1675.61,UPI/0tdujbku6rpv@okhdfc/P2M/o279y689@ptbsi/Airtel
23/02/2024,,1102.93,CR,2778.54,UPI/3nz16lllllwm@okhdfc
23/02/2024,500587,653.31,DR,2125.23,UPI/g2vu6ytdvqar@oksbi/P2M/legawbfx@oksbi/BigBazaar
22/02/2024,227095,691.02,DR,1434.21,UPI/euvhobl5prww@ybl/P2M/3ob552o5@ptbyl/Amazon
22/02/2024,,722.62,DR,711.59,UPI/wjna5cg1tv2s@oksbi/P2M/57ffby9v@ptbyl/VENNA
22/02/2024,,416.08,DR,295.51,UPI/qykz9jsv1g5w@paytm/P2M/edbi43eu@paytm/Chala
22/02/2024,,136.89,DR,158.62,UPI/f8b8t2desumn@oksbi/P2M/pb1l8k4p@oksbi/Paytm
22/02/2024,398312,1321.27,CR,1479.89,UPI/hg6n2m191r9e@axl
22/02/2024,899695,664.17,DR,815.72,UPI/dik26v5jji8t@paytm/P2M/v2zv9jg8@ptbyl/Amazon
22/02/2024,810052,657.08,DR,158.64,UPI/9xkyj3vqxtkw@ybl/P2M/iya9mp22@oksbi/Edara
22/02/2024,302996,136.33,DR,22.31,UPI/zcw3addma929@okhdfc/P2M/kq1hhtdv@oksbi/Flipkart
21/02/2024,,2444.8,CR,2467.11,UPI/ci7r98ve623q@oksbi
21/02/2024,787204,694.88,DR,1772.23,UPI/26kd20k5hc5l@okaxis/P2M/1iq7kmhk@ptbsi/AxisBank
21/02/2024,,1250.77,DR,521.46,UPI/8papya4f6b2l@paytm/P2M/rz4d71l3@paytm/Chala
21/02/2024,,994.48,CR,1515.94,UPI/o0v86zjed2t5@oksbi
21/02/2024,842311,857.45,DR,658.49,UPI/uyngvui7hr2v@okhdfc/P2M/0v2d1qsr@oksbi/VENNA
21/02/2024,,406.96,DR,251.53,UPI/dqmu91xhw0zi@okhdfc/P2M/4xu0djgv@paytm/Flipkart
21/02/2024,,111.06,DR,140.47,UPI/g7co8casrosw@ybl/P2M/fvchxmxa@paytm/Edara
21/02/2024,,3551.33,CR,3691.8,UPI/wmlc2pv4rgnp@axl
21/02/2024,730859,3469.87,CR,7161.67,UPI/x42ux5fyb8u4@ybl
20/02/2024,,4506.33,CR,11668.0,UPI/iwomgnxb4kl0@okhdfc
20/02/2024,,1023.46,DR,10644.54,UPI/e0f2jghw4irs@ybl/P2M/jn41wk3j@ptbsi/Paytm
20/02/2024,,1253.47,DR,9391.07,UPI/322gh3o6nxwv@paytm/P2M/rz5kbqx6@oksbi/AxisBank
20/02/2024,379264,914.72,DR,8476.35,UPI/wstevhp9mit9@ybl/P2M/1jkoufpl@ptbyl/Flipkart
20/02/2024,,2396.13,CR,10872.48,UPI/72rfok3terfm@oksbi
20/02/2024,984958,836.39,DR,10036.09,UPI/owo8dbijzuls@okaxis/P2M/nab22oqq@paytm/VENNA
20/02/2024,,187.49,DR,9848.6,UPI/txu6uaqcrqy0@paytm/P2M/3inu1eqh@ptbsi/VENNA
20/02/2024,,949.13,DR,8899.47,UPI/ttoi7k4a7ddl@ybl/P2M/v4la14dz@ptbyl/Amazon
20/02/2024,548406,420.37,DR,8479.1,UPI/kovs1xcb4xax@oksbi/P2M/wl8zjbqc@paytm/AxisBank
20/02/2024,209905,471.06,DR,8008.04,UPI/phsx343i7fcu@axl/P2M/zijuei0l@ptbyl/AxisBank
20/02/2024,,1273.23,DR,6734.81,UPI/y8nytxsihzjo@ybl/P2M/d0ao83e8@ptbyl/Edara
20/02/2024,,606.51,DR,6128.3,UPI/c6lse37gkwlx@paytm/P2M/cflqa6s3@ptbyl/Chala
20/02/2024,395002,977.13,DR,5151.17,UPI/cmgt950078cy@ybl/P2M/is0mukcw@oksbi/VENNA
19/02/2024,608129,1173.42,DR,3977.75,UPI/8ktz8jlkepvu@okhdfc/P2M/vw6vscnn@oksbi/Chala
19/02/2024,,1142.69,DR,2835.06,UPI/vb45aykmnh5h@ybl/P2M/revtp6l5@ptbsi/Flipkart
19/02/2024,,292.31,DR,2542.75,UPI/21f2br66b96k@okhdfc/P2M/mm1nt79c@oksbi/BigBazaar
19/02/2024,,407.36,DR,2135.39,UPI/iv7r2mpdh57q@axl/P2M/3xm4uuje@paytm/AxisBank
19/02/2024,,899.63,CR,3035.02,UPI/4ws51sanu8zq@okhdfc
19/02/2024,729892,3278.5,CR,6313.52,UPI/fzj6uw1lq3me@ybl
19/02/2024,173373,604.76,DR,5708.76,UPI/mdhdvskqfo0j@okaxis/P2M/zzi6akb5@oksbi/Edara
19/02/2024,,4850.93,CR,10559.69,UPI/koinjtizbaid@okaxis
19/02/2024,,473.65,DR,10086.04,UPI/k9dcmdveczza@okaxis/P2M/az2hxrzh@paytm/Airtel
19/02/2024,,754.07,DR,9331.97,UPI/w1nosuanrapj@oksbi/P2M/1ayocm89@oksbi/Amazon
19/02/2024,,1271.7,DR,8060.27,UPI/kkg245yr4a7n@ybl/P2M/d3k8u6np@ptbyl/Paytm
19/02/2024,,816.5,DR,7243.77,UPI/8jir2nmncru1@okaxis/P2M/e37aa712@oksbi/Paytm
19/02/2024,,54.96,DR,7188.81,UPI/q4poxuc6akjj@ybl/P2M/5mgd1k2z@ptbyl/Paytm
18/02/2024,,1459.73,DR,5729.08,UPI/ld6dkj8khncf@oksbi/P2M/o1fumeyz@ptbyl/VENNA
18/02/2024,,472.06,DR,5257.02,UPI/z6vhtew9dis0@ybl/P2M/214106o4@ptbyl/AxisBank
18/02/2024,857925,380.16,DR,4876.86,UPI/rrdxi93ge3s4@oksbi/P2M/cacm0oq6@paytm/BigBazaar
18/02/2024,370420,482.29,DR,4394.57,UPI/v68nrjlpf8ya@oksbi/P2M/5i4fr6mn@ptbyl/AxisBank
18/02/2024,,638.68,DR,3755.89,UPI/b250qk869612@paytm/P2M/lvn0qwp3@paytm/Chala
18/02/2024,,1162.89,DR,2593.0,UPI/08cysy9xrzmd@paytm/P2M/fmiclrmw@ptbsi/Edara
18/02/2024,,110.21,DR,2482.79,UPI/frqpeb5a8u5v@axl/P2M/mu89verj@ptbyl/Paytm
18/02/2024,,1148.01,DR,1334.78,UPI/2t5yb8tktj01@paytm/P2M/x47ykp53@paytm/Edara
18/02/2024,,1034.44,CR,2369.22,UPI/llsfeau57zed@axl
18/02/2024,759149,589.65,DR,1779.57,UPI/0zh5sq0vp6iy@okaxis/P2M/8wz211zm@ptbyl/BigBazaar
18/02/2024,,2748.41,CR,4527.98,UPI/6y8kkmota6fn@okaxis
18/02/2024,,707.82,DR,3820.16,UPI/dar2mk6e6ue6@paytm/P2M/zclqnea4@paytm/BigBazaar
18/02/2024,,1485.64,DR,2334.52,UPI/y92jc0sp7o81@paytm/P2M/kig5pzwi@paytm/Chala
17/02/2024,,674.24,DR,1660.28,UPI/nfjcyeecoyyk@axl/P2M/zzqnyp6v@oksbi/VENNA
17/02/2024,361838,287.39,CR,1947.67,UPI/tcgbfcdubhhh@ybl
17/02/2024,,138.15,DR,1809.52,UPI/beya2q1vi215@paytm/P2M/ompihqlm@ptbsi/Edara
17/02/2024,463217,360.8,DR,1448.72,UPI/okahthy5j8lv@okhdfc/P2M/46atp6og@ptbsi/BigBazaar
17/02/2024,,162.73,DR,1285.99,UPI/nplpz6q1oc1s@paytm/P2M/zya0uftn@ptbsi/Flipkart
17/02/2024,,742.84,DR,543.15,UPI/mg6j7y5szzaj@okhdfc/P2M/plngp4vv@oksbi/BigBazaar
17/02/2024,888586,686.78,CR,1229.93,UPI/ktjgna779vzf@axl
17/02/2024,587612,403.68,DR,826.25,UPI/58a6by9x1doa@okhdfc/P2M/vne1focm@paytm/BigBazaar
17/02/2024,,539.34,DR,286.91,UPI/wj8rnzytdz7v@oksbi/P2M/1yjbjjaz@oksbi/VENNA
16/02/2024,,1752.73,CR,2039.64,UPI/78f9ogpoefio@oksbi
16/02/2024,,913.32,DR,1126.32,UPI/0s18cfzhpkjb@oksbi/P2M/juxlhraz@ptbsi/AxisBank
16/02/2024,690068,965.91,DR,160.41,UPI/ut3citdf69xv@axl/P2M/0n4w5gs9@ptbsi/Paytm
16/02/2024,,92.45,DR,67.96,UPI/vetcojuxkzjo@axl/P2M/3v6pg6yd@ptbsi/Amazon
16/02/2024,738304,4191.18,CR,4259.14,UPI/hmyzf0gidkjd@paytm
16/02/2024,843439,610.03,DR,3649.11,UPI/uee4zgvguzqv@okaxis/P2M/iak7a2vl@paytm/Airtel
16/02/2024,766452,3155.41,CR,6804.52,UPI/wfx2opbbkb5p@okaxis
16/02/2024,,495.06,DR,6309.46,UPI/5pvl83z3sbq7@ybl/P2M/djn9q9g9@ptbsi/Flipkart
16/02/2024,235797,918.72,DR,5390.74,UPI/kcs3iyqnbb25@okhdfc/P2M/dosf4kh4@ptbsi/Airtel
16/02/2024,220129,1179.85,DR,4210.89,UPI/1fjlph504gg3@okaxis/P2M/hr30kxjd@ptbyl/Edara
15/02/2024,490709,120.56,DR,4090.33,UPI/lf2qu8ukrrj7@axl/P2M/ax6hg6ia@ptbyl/Paytm
15/02/2024,,982.29,DR,3108.04,UPI/napy7k4vfdtp@okhdfc/P2M/1coh9ux8@paytm/Airtel
15/02/2024,,1073.22,DR,2034.82,UPI/6c0u555so1da@okaxis/P2M/df7r8itm@ptbsi/BigBazaar
15/02/2024,635811,1122.19,DR,912.63,UPI/eznhcaud3dtu@axl/P2M/ntagbnad@paytm/VENNA
15/02/2024,,540.46,CR,1453.09,UPI/gd6lf4aus9jr@ybl
15/02/2024,,2141.56,CR,3594.65,UPI/938qqygy5kq4@okaxis
15/02/2024,780103,443.79,DR,3150.86,UPI/wzbb3nbp1sxq@axl/P2M/4d0c14z5@ptbyl/VENNA
15/02/2024,,1397.88,DR,1752.98,UPI/ptj7aeu6lmh3@okhdfc/P2M/o2nqkkng@ptbsi/Airtel
15/02/2024,,844.11,DR,908.87,UPI/gh1i17vkbyjq@ybl/P2M/zx3j01re@ptbyl/Airtel
15/02/2024,,280.64,DR,628.23,UPI/xlhrc21f3eax@okaxis/P2M/qvr6cx75@ptbsi/BigBazaar
15/02/2024,307822,138.28,DR,489.95,UPI/ri9mypts68m0@paytm/P2M/fndvynaq@ptbyl/Flipkart
14/02/2024,947724,2964.39,CR,3454.34,UPI/68mqxmsj0am7@axl
14/02/2024,390276,3451.81,CR,6906.15,UPI/m2u5ndw9pwu2@axl
14/02/2024,,1128.46,DR,5777.69,UPI/qt48oun3u79d@okaxis/P2M/ifzbhy18@ptbsi/AxisBank
14/02/2024,,367.65,DR,5410.04,UPI/1rv8l2yqq2xg@paytm/P2M/dnxlm9sx@ptbsi/Airtel
14/02/2024,,619.43,DR,4790.61,UPI/fmfp46cazmrp@ybl/P2M/boblqr9x@ptbsi/Amazon
14/02/2024,590001,921.76,DR,3868.85,UPI/pank0s5qfvtk@paytm/P2M/roxwzb7n@oksbi/VENNA
14/02/2024,686224,780.31,DR,3088.54,UPI/stcsjooeylib@oksbi/P2M/9xfng5vi@paytm/Airtel
14/02/2024,,216.69,DR,2871.85,UPI/qty9c0rt1027@okhdfc/P2M/e7hdwxpr@paytm/Chala
14/02/2024,,802.35,DR,2069.5,UPI/pt8eaegsp6vu@paytm/P2M/uxkhqn89@paytm/Amazon
14/02/2024,634704,1172.45,DR,897.05,UPI/3jbup7wg470m@okaxis/P2M/o9ju61jh@ptbsi/Airtel
14/02/2024,472133,247.45,DR,649.6,UPI/6xpki7te5teq@okhdfc/P2M/kjo7y5aj@ptbsi/BigBazaar
13/02/2024,,124.57,DR,525.03,UPI/6m7pb53mjl3b@axl/P2M/labjfv3h@ptbsi/BigBazaar
13/02/2024,,444.68,DR,80.35,UPI/02nm0p6tlf4i@okaxis/P2M/okfoxmne@ptbsi/Flipkart
13/02/2024,,54.41,DR,25.94,UPI/tuffgno6n9of@oksbi/P2M/7smb2kb4@oksbi/Flipkart
12/02/2024,227196,4785.86,CR,4811.8,UPI/txiaehx87pay@oksbi
12/02/2024,,1487.11,DR,3324.69,UPI/pp8c9qm1don1@axl/P2M/r48oi4v1@oksbi/Chala
12/02/2024,,1115.01,DR,2209.68,UPI/hqsol13wr58k@axl/P2M/4un10u0q@paytm/AxisBank
12/02/2024,,135.13,DR,2074.55,UPI/bom3x5uozrsr@okhdfc/P2M/ngqe5hh9@ptbyl/VENNA
12/02/2024,493483,82.51,DR,1992.04,UPI/788ltspfrpvt@okaxis/P2M/4ogkqp0g@oksbi/Paytm
12/02/2024,,961.14,DR,1030.9,UPI/9pfnly0y8ylm@paytm/P2M/gxqaq4f0@paytm/BigBazaar
12/02/2024,514983,170.97,CR,1201.87,UPI/mtmlfcey2jhg@okhdfc
12/02/2024,,1100.75,DR,101.12,UPI/j9lb176cz709@ybl/P2M/soz9urz8@ptbyl/VENNA
12/02/2024,966361,84.29,DR,16.83,UPI/uff9aqt3vbz9@axl/P2M/ns4y7g5h@oksbi/BigBazaar
12/02/2024,,3484.98,CR,3501.81,UPI/7hwn4qituwzw@axl
12/02/2024,,833.47,DR,2668.34,UPI/hkpu9hq99wk0@ybl/P2M/s4xycr50@oksbi/Amazon
12/02/2024,381845,985.49,DR,1682.85,UPI/xfgl1v8tkh8u@paytm/P2M/cby2wcem@paytm/Chala
11/02/2024,,299.36,DR,1383.49,UPI/0kro6yhb7vxd@axl/P2M/x7kz2dc5@oksbi/Airtel
11/02/2024,,468.3,DR,915.19,UPI/ieos9m0ubc5c@oksbi/P2M/62xsw3bx@oksbi/Edara
11/02/2024,858479,4869.13,CR,5784.32,UPI/14jqormg9jco@okaxis
11/02/2024,802789,1324.16,DR,4460.16,UPI/qc7qpe4dyqxl@axl/P2M/7ja0q38p@ptbsi/Paytm
11/02/2024,,729.72,DR,3730.44,UPI/wu5cvpk8e1ov@axl/P2M/9eokhaz9@ptbsi/Airtel
11/02/2024,656122,142.36,DR,3588.08,UPI/vmj1sdiqr72p@paytm/P2M/gvtzexcn@paytm/Chala
11/02/2024,,756.06,DR,2832.02,UPI/jdim26brrfkq@paytm/P2M/6fl95yw1@oksbi/Airtel
11/02/2024,,709.1,DR,2122.92,UPI/wd3r7ul3anrt@okaxis/P2M/bwlrpv1v@oksbi/Chala
11/02/2024,859796,122.64,DR,2000.28,UPI/5txhfwjcfweb@oksbi/P2M/80nzwdxd@ptbsi/Edara
11/02/2024,832423,1460.62,DR,539.66,UPI/j5t36i0o5omk@oksbi/P2M/xyk0qi2b@oksbi/Edara
10/02/2024,,2294.51,CR,2834.17,UPI/abo0y8cxr3zn@paytm
10/02/2024,909305,206.06,DR,2628.11,UPI/gkb4lx6e2p8m@ybl/P2M/8ts88imw@ptbyl/Amazon
10/02/2024,,1240.17,DR,1387.94,UPI/3mm66t4foyoq@oksbi/P2M/v2ir4cnv@ptbyl/Edara
10/02/2024,334427,431.38,DR,956.56,UPI/s1qeala9d563@ybl/P2M/6ksphk15@oksbi/Flipkart
10/02/2024,249204,459.55,DR,497.01,UPI/84jgssiyhh6z@ybl/P2M/q0oqycuu@ptbsi/Airtel
10/02/2024,791129,76.57,DR,420.44,UPI/5yvvp8020r01@okaxis/P2M/6op6oxxj@ptbyl/Edara
10/02/2024,,368.52,DR,51.92,UPI/n5my4oappr6y@axl/P2M/pyjsbiu5@ptbsi/BigBazaar
10/02/2024,,732.06,CR,783.98,UPI/bdex619hpgvf@okhdfc
10/02/2024,,318.26,DR,465.72,UPI/tv34r0d2e6hr@ybl/P2M/m5s2800m@ptbyl/Edara
09/02/2024,980711,240.18,DR,225.54,UPI/zz9m8g36g25t@oksbi/P2M/vs3p1fuh@paytm/VENNA
09/02/2024,,471.44,CR,696.98,UPI/td7g8tes7hus@paytm
09/02/2024,258697,226.05,CR,923.03,UPI/owoq0s3i68l3@paytm
09/02/2024,594140,123.11,DR,799.92,UPI/y5c78crl7ch7@oksbi/P2M/mam9yh63@oksbi/Paytm
08/02/2024,611648,1592.28,CR,2392.2,UPI/8nlqcndd2gpg@oksbi
08/02/2024,,3392.66,CR,5784.86,UPI/j43lw6qob6z6@paytm
08/02/2024,537994,802.54,DR,4982.32,UPI/78po76eldab2@okhdfc/P2M/q40xeryr@ptbsi/Airtel
08/02/2024,,130.4,DR,4851.92,UPI/6maubkys59yb@okhdfc/P2M/ds8m08ql@ptbyl/Flipkart
08/02/2024,,541.92,DR,4310.0,UPI/82as69o547zv@okhdfc/P2M/nwy5m4s8@paytm/BigBazaar
08/02/2024,,1423.81,DR,2886.19,UPI/od8ow8fc6x1b@okaxis/P2M/fq41nayw@oksbi/Amazon
08/02/2024,,1094.75,DR,1791.44,UPI/t5afy1emp0uk@okhdfc/P2M/7t096c8a@ptbsi/Edara
08/02/2024,,1310.18,DR,481.26,UPI/7l8lzyps7ll5@ybl/P2M/kvbxsq00@paytm/BigBazaar
08/02/2024,,235.1,DR,246.16,UPI/8kk8riod93kw@axl/P2M/02ahok6o@paytm/Flipkart
08/02/2024,573196,218.61,DR,27.55,UPI/wev9nslrpoqd@okhdfc/P2M/c17ky95i@paytm/Edara
07/02/2024,,633.1,CR,660.65,UPI/uuk2awt9pe1p@axl
07/02/2024,,1927.75,CR,2588.4,UPI/wv1707lg1mrs@ybl
07/02/2024,,1184.18,DR,1404.22,UPI/1xvw4eh31r0o@ybl/P2M/que21gfe@paytm/Airtel
07/02/2024,,1333.26,DR,70.96,UPI/j73mv7h0xiq7@okhdfc/P2M/9m17wdq8@ptbsi/BigBazaar
06/02/2024,,4107.27,CR,4178.23,UPI/ucbibuygmxme@axl
06/02/2024,,1365.21,DR,2813.02,UPI/sxnclhu7uhjb@axl/P2M/8880kozn@oksbi/Edara
06/02/2024,,533.89,CR,3346.91,UPI/1788b0bxmr6b@axl
06/02/2024,,209.7,DR,3137.21,UPI/7a1lazi6yobp@okaxis/P2M/4mvs3ego@ptbsi/AxisBank
06/02/2024,,1323.62,DR,1813.59,UPI/ytezgw4svyh1@paytm/P2M/nkvhm9xw@paytm/Chala
06/02/2024,438550,794.08,DR,1019.51,UPI/hy3d0xcu3nyi@okhdfc/P2M/mknjsyyx@oksbi/Flipkart
06/02/2024,,844.39,DR,175.12,UPI/acyictf9qlka@okhdfc/P2M/egjqea0g@ptbsi/Flipkart
06/02/2024,,131.79,DR,43.33,UPI/xb458npfizt9@axl/P2M/y7jisjqg@paytm/Chala
04/02/2024,,1155.44,CR,1198.77,UPI/xolfbcjqpr39@okhdfc
04/02/2024,,3980.14,CR,5178.91,UPI/x3ewnly8q1b1@oksbi
04/02/2024,748794,601.92,DR,4576.99,UPI/iaeb1u5ixmb3@oksbi/P2M/hgizh80n@paytm/BigBazaar
04/02/2024,,1016.94,DR,3560.05,UPI/ng6jb1ec4fx7@paytm/P2M/p74kbm08@ptbsi/Flipkart
04/02/2024,736261,405.13,DR,3154.92,UPI/d5mp7zogfaea@okaxis/P2M/kirkni7q@paytm/VENNA
03/02/2024,,14.34,DR,3140.58,UPI/waugh9zf552s@paytm/P2M/l3bnvrto@ptbyl/Paytm
