Date,Instrument ID,Amount,Type,Balance,Remarks
27/03/2021,271679,98.71,DR,344.96,UPI/qchhp4ixkkm9@oksbi/P2M/nknbb0sy@oksbi/VENNA
26/03/2021,819142,2320.05,CR,2665.01,UPI/miv3lfqapebp@axl
26/03/2021,,1140.53,DR,1524.48,UPI/idcmvo4iancz@axl/P2M/pmbw1crc@ptbyl/BigBazaar
26/03/2021,,986.22,DR,538.26,UPI/x3kvylnadmw4@axl/P2M/p99lpaea@ptbsi/Airtel
26/03/2021,,3587.93,CR,4126.19,UPI/cqim99dsqg93@ybl
26/03/2021,162997,126.59,CR,4252.78,UPI/79qa1edau6ne@okaxis
26/03/2021,,1059.36,DR,3193.42,UPI/6ewg1ij293xe@oksbi/P2M/svcr36qb@oksbi/VENNA
26/03/2021,,1275.6,DR,1917.82,UPI/1z36filfcpsk@paytm/P2M/u3xmu4cy@paytm/VENNA
26/03/2021,,454.01,DR,1463.81,UPI/6bij9ytilmvf@oksbi/P2M/2voc3m01@oksbi/Amazon
26/03/2021,,820.81,DR,643.0,UPI/inqvmne65brw@ybl/P2M/ejtd5lqu@oksbi/Paytm
26/03/2021,,2188.04,CR,2831.04,UPI/szwg28joi2ln@paytm
25/03/2021,,649.66,DR,2181.38,UPI/jk4gdkmkqyxd@axl/P2M/wqnu4omg@oksbi/Paytm
25/03/2021,,1203.18,DR,978.2,UPI/u2cgwkeabhab@okhdfc/P2M/r54qjaoi@paytm/Airtel
25/03/2021,561513,886.23,DR,91.97,UPI/l95r00i72zez@ybl/P2M/cpjz3ijm@oksbi/Paytm
25/03/2021,388183,2073.62,CR,2165.59,UPI/t2tz4nhf0cwp@axl
25/03/2021,,883.99,DR,1281.6,UPI/8tzfrjrokyfb@ybl/P2M/tjifnq5d@paytm/AxisBank
25/03/2021,,206.1,DR,1075.5,UPI/0ofeev4ct0nj@axl/P2M/c0uizojj@paytm/Flipkart
25/03/2021,651483,4414.91,CR,5490.41,UPI/xchszi5h108l@okhdfc
25/03/2021,,144.79,DR,5345.62,UPI/5zgfpdcsu87g@okaxis/P2M/tjau7lft@ptbsi/Edara
25/03/2021,150479,567.69,DR,4777.93,UPI/kycq34cte5h8@okaxis/P2M/zne8mlpb@ptbsi/Chala
25/03/2021,672803,414.18,DR,4363.75,UPI/kbvfr7zwb047@oksbi/P2M/u738zb2z@oksbi/Airtel
24/03/2021,767415,4876.04,CR,9239.79,UPI/vbmdckgduqvy@okhdfc
24/03/2021,761001,850.91,DR,8388.88,UPI/hjizfde1qne8@okaxis/P2M/7vv7wxvn@ptbsi/AxisBank
24/03/2021,,4678.53,CR,13067.41,UPI/gkycz1sngapj@okhdfc
24/03/2021,,705.72,DR,12361.69,UPI/6v6t66tcm3sq@okhdfc/P2M/eed7z2lp@ptbyl/Amazon
24/03/2021,,1259.63,DR,11102.06,UPI/em62q9cymqwv@paytm/P2M/edvr8nz5@paytm/Airtel
24/03/2021,400477,205.21,DR,10896.85,UPI/p0zbvjv9b810@ybl/P2M/131ir5iw@ptbyl/Paytm
24/03/2021,756538,684.68,DR,10212.17,UPI/ioaqtxpv7cds@axl/P2M/u8k0lk3c@ptbyl/VENNA
24/03/2021,,894.87,DR,9317.3,UPI/hgo8cbfwahxf@oksbi/P2M/nmtzct5f@paytm/Edara
24/03/2021,,1452.83,CR,10770.13,UPI/rd1b4s9vi2ek@oksbi
24/03/2021,,865.46,DR,9904.67,UPI/cwrxajfg5q0w@oksbi/P2M/kip0e7qz@ptbyl/BigBazaar
24/03/2021,,590.64,DR,9314.03,UPI/k9mednbvfrv8@oksbi/P2M/aj89u6rk@paytm/Airtel
24/03/2021,400817,1588.67,CR,10902.7,UPI/jo6cq47jbqea@oksbi
23/03/2021,,1451.94,DR,9450.76,UPI/ncw7314l2tq6@oksbi/P2M/0q85ubom@ptbsi/Airtel
23/03/2021,,942.29,DR,8508.47,UPI/xq1hxiccjeta@okaxis/P2M/82vj43xt@paytm/Chala
23/03/2021,970673,1311.19,CR,9819.66,UPI/w7inpexrlwl5@okhdfc
23/03/2021,322626,896.23,DR,8923.43,UPI/ln8vtw7q65pb@okhdfc/P2M/ce3731i0@oksbi/BigBazaar
23/03/2021,,1883.93,CR,10807.36,UPI/fwmg7cwhkrb0@okhdfc
23/03/2021,780020,177.74,DR,10629.62,UPI/v4rt9mks763a@ybl/P2M/odwxkb5e@ptbyl/BigBazaar
23/03/2021,,230.58,DR,10399.04,UPI/1c1l3i23lfht@oksbi/P2M/ir8cxx7k@oksbi/AxisBank
23/03/2021,,1479.45,DR,8919.59,UPI/6422xsanwrxf@oksbi/P2M/qc29q1eq@oksbi/Edara
23/03/2021,,1175.69,DR,7743.9,UPI/7icd0oqqkrm9@ybl/P2M/tw834vot@paytm/Edara
23/03/2021,445885,1375.84,DR,6368.06,UPI/qvs7xccc5jir@okhdfc/P2M/66ocuffa@ptbyl/BigBazaar
23/03/2021,104381,1814.62,CR,8182.68,UPI/a1yth7d7yhcs@oksbi
23/03/2021,,988.89,DR,7193.79,UPI/m7sbhqbuq77e@paytm/P2M/5vzju7po@ptbyl/Chala
22/03/2021,,392.27,DR,6801.52,UPI/t0ebeehkz419@okaxis/P2M/0p01gv35@ptbsi/Flipkart
22/03/2021,,215.87,DR,6585.65,UPI/jw55gf4unms7@axl/P2M/mtsto3a5@paytm/Edara
22/03/2021,491498,3098.28,CR,9683.93,UPI/xul3a9mvca5n@paytm
22/03/2021,489562,385.18,DR,9298.75,UPI/erj3tjx59lgc@oksbi/P2M/daj4rb74@ptbyl/AxisBank
22/03/2021,,122.65,DR,9176.1,UPI/v06uvpe8ut5a@okhdfc/P2M/7g0j4dys@ptbsi/Airtel
22/03/2021,,680.34,DR,8495.76,UPI/hp1om8nkai4e@ybl/P2M/7lksd0gf@ptbsi/VENNA
22/03/2021,317563,1486.0,DR,7009.76,UPI/m72ynet4waoq@axl/P2M/nfiqql5u@ptbsi/BigBazaar
22/03/2021,,1168.83,DR,5840.93,UPI/a1n1ehr9irvq@ybl/P2M/z31jqgab@ptbyl/Chala
22/03/2021,,163.92,DR,5677.01,UPI/vkvxuvt57pvd@ybl/P2M/858otmnd@ptbyl/VENNA
22/03/2021,,28.24,DR,5648.77,UPI/5bjcm1b68etc@okhdfc/P2M/rfnv6rqt@ptbsi/Airtel
22/03/2021,,1326.86,DR,4321.91,UPI/j0dgqupht0he@okhdfc/P2M/wbj18z7q@paytm/Edara
22/03/2021,,937.45,DR,3384.46,UPI/cwfnugxehg2z@ybl/P2M/nb5fulzo@ptbyl/Airtel
21/03/2021,,782.3,DR,2602.16,UPI/g02pgn11ol5s@okaxis/P2M/jivh1gi8@paytm/Airtel
21/03/2021,575914,74.25,DR,2527.91,UPI/hsm53lcv5unh@okhdfc/P2M/s6zao5pg@paytm/VENNA
21/03/2021,858256,1410.18,DR,1117.73,UPI/k0kdr0ixbwp0@ybl/P2M/opgyt725@ptbsi/VENNA
21/03/2021,,1003.07,DR,114.66,UPI/jte7dtqm9yi3@okhdfc/P2M/si87lu36@ptbyl/AxisBank
21/03/2021,,4748.0,CR,4862.66,UPI/nxfnjqxtn4n2@oksbi
21/03/2021,784193,4544.66,CR,9407.32,UPI/7l0eyv05vwer@ybl
20/03/2021,948056,449.86,DR,8957.46,UPI/u9gec22kjlup@axl/P2M/kkgnyy3f@oksbi/VENNA
20/03/2021,959289,1436.16,DR,7521.3,UPI/w5ekzuq2y9ze@okaxis/P2M/k46l0uy4@oksbi/Airtel
20/03/2021,,654.7,DR,6866.6,UPI/zix0q69q110n@axl/P2M/qb19bt2o@paytm/Amazon
20/03/2021,,461.36,DR,6405.24,UPI/6wearqqs2h8j@oksbi/P2M/qlzrtfqf@oksbi/Flipkart
20/03/2021,,26.9,DR,6378.34,UPI/28592oiy66a4@paytm/P2M/3et7zwdo@oksbi/Paytm
20/03/2021,607271,201.41,DR,6176.93,UPI/xbinnqiwdm1p@paytm/P2M/m7xbjy1s@oksbi/Flipkart
20/03/2021,,944.37,DR,5232.56,UPI/jiug56m9ykxp@axl/P2M/4qpyl49k@ptbsi/VENNA
20/03/2021,,1253.03,DR,3979.53,UPI/akcxnqc7f2l6@axl/P2M/mv0lqyzn@oksbi/AxisBank
20/03/2021,197467,92.37,DR,3887.16,UPI/spn59gxu6tt9@ybl/P2M/wc1857ht@oksbi/Chala
20/03/2021,,950.72,CR,4837.88,UPI/7ep28hkm86xl@okaxis
20/03/2021,,946.36,DR,3891.52,UPI/hucam78rglkj@okaxis/P2M/a21y8qym@ptbyl/AxisBank
19/03/2021,,1337.16,CR,5228.68,UPI/avqy1mnxji9v@okaxis
19/03/2021,,1284.33,DR,3944.35,UPI/w89l3nhj1lgw@paytm/P2M/pn92pu06@ptbsi/Chala
19/03/2021,981434,1538.69,CR,5483.04,UPI/9lwobulndh3n@ybl
19/03/2021,,489.42,DR,4993.62,UPI/e889ltlopbkf@paytm/P2M/acem2llk@ptbsi/Airtel
19/03/2021,,1448.26,DR,3545.36,UPI/4504c8bcbhjv@okaxis/P2M/mj1neol7@paytm/VENNA
19/03/2021,,3523.73,CR,7069.09,UPI/qrn2qgk0a8do@okaxis
19/03/2021,,1368.12,DR,5700.97,UPI/nzv8g7o9ked5@axl/P2M/3otd5soq@ptbsi/AxisBank
19/03/2021,,1165.29,DR,4535.68,UPI/tp2piajgfpty@axl/P2M/90wtfb3x@ptbsi/Amazon
19/03/2021,,667.86,DR,3867.82,UPI/ejhfbv6j4auf@oksbi/P2M/a5nsttqf@oksbi/BigBazaar
19/03/2021,249245,801.37,DR,3066.45,UPI/0kt4bczbxyu6@axl/P2M/tb5v6cm1@paytm/AxisBank
19/03/2021,568897,869.83,CR,3936.28,UPI/gk5g5w6betlk@okaxis
18/03/2021,,432.95,DR,3503.33,UPI/sxc26wdm32u4@okaxis/P2M/kc2cprt5@oksbi/Edara
18/03/2021,,922.32,DR,2581.01,UPI/5a2nyvag3gjd@okaxis/P2M/xj4tz9gu@oksbi/Paytm
18/03/2021,539889,3234.68,CR,5815.69,UPI/l2l2rs0mef3t@ybl
18/03/2021,554067,1464.39,DR,4351.3,UPI/cmomi198biyk@okaxis/P2M/rch45r3y@oksbi/Paytm
18/03/2021,,1074.66,DR,3276.64,UPI/lsja2cb5mnx9@ybl/P2M/t3eev9he@oksbi/VENNA
18/03/2021,,373.9,DR,2902.74,UPI/a95fpvu2gqfi@okhdfc/P2M/30wtjfts@oksbi/AxisBank
18/03/2021,,231.57,DR,2671.17,UPI/xy3sx60349xc@okhdfc/P2M/qms37b0x@ptbyl/BigBazaar
18/03/2021,560116,875.41,DR,1795.76,UPI/n7d02m2e13g0@axl/P2M/ukinn7cm@ptbyl/Chala
18/03/2021,,341.91,DR,1453.85,UPI/fn7u7taws6k6@okhdfc/P2M/4nlbh885@paytm/Chala
18/03/2021,874506,1417.54,DR,36.31,UPI/9th72ubar9x4@okaxis/P2M/7lxj72ks@paytm/Airtel
17/03/2021,,4448.64,CR,4484.95,UPI/k0y2eyfjtdc3@ybl
17/03/2021,,1431.31,DR,3053.64,UPI/5q5uzuqbgo61@paytm/P2M/xkgnjbpw@oksbi/Airtel
17/03/2021,,404.93,DR,2648.71,UPI/1d3tb2ji1026@ybl/P2M/8x8h1wvf@ptbyl/Chala
17/03/2021,385844,700.75,DR,1947.96,UPI/kvfy30a2eq0e@paytm/P2M/bd1vo2qn@oksbi/AxisBank
17/03/2021,,92.26,DR,1855.7,UPI/ud1iejegn2r7@okhdfc/P2M/c5rabwse@ptbsi/Chala
16/03/2021,,580.11,DR,1275.59,UPI/coax6v0dd4r5@axl/P2M/mki1hkbr@oksbi/VENNA
16/03/2021,179456,624.47,DR,651.12,UPI/ps7xbpakkbfe@okhdfc/P2M/ji3qupaw@ptbyl/Flipkart
16/03/2021,606956,62.95,DR,588.17,UPI/1360v35eb1kc@paytm/P2M/y8mntsb1@oksbi/Amazon
16/03/2021,539160,115.49,DR,472.68,UPI/y1xilytgh4iz@paytm/P2M/gpybzway@paytm/Amazon
16/03/2021,,118.55,DR,354.13,UPI/sl8obppa43jb@okhdfc/P2M/ybkry9m4@paytm/Paytm
16/03/2021,,233.9,DR,120.23,UPI/a0iey6c4c2tv@ybl/P2M/x0nbv8wb@ptbyl/Flipkart
16/03/2021,969868,1178.11,CR,1298.34,UPI/45q3s02hdd8b@ybl
15/03/2021,,771.38,DR,526.96,UPI/gmhr7puolajh@okaxis/P2M/hmcm10hd@ptbsi/Amazon
15/03/2021,,512.16,DR,14.8,UPI/xceh2ievilsn@okhdfc/P2M/r514237q@ptbsi/Amazon
15/03/2021,940852,981.62,CR,996.42,UPI/oidri5j6e2em@oksbi
15/03/2021,595775,698.2,CR,1694.62,UPI/gmrinpcf133p@oksbi
15/03/2021,,2860.88,CR,4555.5,UPI/yxis2fn9ibn4@okhdfc
15/03/2021,287969,794.43,DR,3761.07,UPI/kp876n6wef5m@oksbi/P2M/68aurnzh@oksbi/Chala
15/03/2021,240537,229.76,DR,3531.31,UPI/0o4n3s6m470g@okaxis/P2M/r8id0wkb@ptbyl/VENNA
15/03/2021,564250,1092.74,DR,2438.57,UPI/py489c722wl3@ybl/P2M/5ycs6j00@ptbsi/Flipkart
15/03/2021,811649,429.91,DR,2008.66,UPI/29q1bfzzeqmk@okhdfc/P2M/646ea720@oksbi/Amazon
15/03/2021,,1361.17,DR,647.49,UPI/d7d414vrf1t5@okhdfc/P2M/k03xv3lk@paytm/Flipkart
14/03/2021,626799,364.42,DR,283.07,UPI/i47ad0n79o4o@paytm/P2M/uia5q2kc@oksbi/VENNA
14/03/2021,,1548.4,CR,1831.47,UPI/egobv64ny2n9@okhdfc
14/03/2021,,3976.0,CR,5807.47,UPI/hnyjya2ne1a2@paytm
14/03/2021,792140,1605.97,CR,7413.44,UPI/gx71fmxmpulz@okhdfc
14/03/2021,,138.05,DR,7275.39,UPI/r3rfxhc3cwu7@axl/P2M/6a61u4kq@paytm/Flipkart
14/03/2021,645548,641.94,DR,6633.45,UPI/hv70lheq43h7@okaxis/P2M/e1uvsmev@ptbyl/Edara
14/03/2021,,908.36,DR,5725.09,UPI/qqe9qleg6rvt@okaxis/P2M/ikhcm6wz@ptbsi/Chala
14/03/2021,,632.0,DR,5093.09,UPI/3zbp9ww7tj3f@oksbi/P2M/vx90ueg3@paytm/Edara
14/03/2021,,381.97,DR,4711.12,UPI/zmmiez7dz6zh@oksbi/P2M/gnzwaos8@paytm/BigBazaar
13/03/2021,,3455.71,CR,8166.83,UPI/pxc8x9cs99jz@axl
13/03/2021,,177.06,DR,7989.77,UPI/9be8dbfr0ij1@okhdfc/P2M/riepokke@oksbi/AxisBank
13/03/2021,,1319.92,DR,6669.85,UPI/xag0tai4axm1@paytm/P2M/7befnm5t@ptbsi/AxisBank
13/03/2021,,3466.46,CR,10136.31,UPI/sthyo795p1go@oksbi
13/03/2021,,332.23,DR,9804.08,UPI/syhlr3g5f6fc@okhdfc/P2M/gveqzcdn@ptbsi/BigBazaar
13/03/2021,260640,91.37,DR,9712.71,UPI/y4r7735fkudb@ybl/P2M/ekmtnn1l@ptbsi/Airtel
13/03/2021,548931,1426.0,DR,8286.71,UPI/d444t4bd87ku@axl/P2M/ibfxw31c@oksbi/Airtel
13/03/2021,,808.86,DR,7477.85,UPI/2mejlgwskm6d@okhdfc/P2M/ubgwk4wm@ptbsi/Amazon
13/03/2021,,1275.86,DR,6201.99,UPI/2aygtqda5gry@okhdfc/P2M/voieve3u@ptbyl/VENNA
13/03/2021,,26.43,DR,6175.56,UPI/rl78corujmcu@axl/P2M/wspioyyv@ptbsi/Amazon
13/03/2021,,1468.05,DR,4707.51,UPI/aevx0v0b0p04@axl/P2M/eic5t31h@ptbsi/Edara
12/03/2021,220574,159.46,DR,4548.05,UPI/i7f8qyhlo698@oksbi/P2M/wg9z0qyb@ptbyl/Edara
12/03/2021,805033,3582.61,CR,8130.66,UPI/uannbfqtpfv9@paytm
12/03/2021,823058,660.28,DR,7470.38,UPI/9oghtxljm077@okaxis/P2M/235s8wc2@ptbyl/Chala
12/03/2021,,2798.09,CR,10268.47,UPI/0ghwogrk6ky0@okhdfc
12/03/2021,,4406.17,CR,14674.64,UPI/3q4muwcsqz0r@axl
12/03/2021,543791,38.31,DR,14636.33,UPI/0p55wd2xlvqz@okaxis/P2M/mbihpaew@oksbi/BigBazaar
12/03/2021,,111.6,DR,14524.73,UPI/pqyi79ekwq8t@oksbi/P2M/ijp22qjd@ptbyl/VENNA
12/03/2021,258821,733.16,DR,13791.57,UPI/nehgpx5evncx@okhdfc/P2M/l08tudxa@ptbsi/Chala
12/03/2021,,806.92,CR,14598.49,UPI/hcg6394ljhle@okaxis
12/03/2021,,119.25,DR,14479.24,UPI/zamg7t2cr3zf@okaxis/P2M/1mvcxvkz@oksbi/AxisBank
12/03/2021,936914,648.62,DR,13830.62,UPI/l6f16ksg9epj@axl/P2M/ngnyzsfe@oksbi/Flipkart
11/03/2021,,114.26,DR,13716.36,UPI/ubywao1oi8lk@okaxis/P2M/agvrx1cq@paytm/Edara
11/03/2021,804374,782.56,DR,12933.8,UPI/t2x4tgluh4ld@axl/P2M/g1h58njl@ptbyl/Flipkart
11/03/2021,,312.04,DR,12621.76,UPI/w2fztr3cab51@okaxis/P2M/ixmh2v1y@paytm/Flipkart
11/03/2021,,325.57,DR,12296.19,UPI/bxmn6ca29anu@oksbi/P2M/0sfvewhj@oksbi/Airtel
11/03/2021,318322,200.55,DR,12095.64,UPI/syrinwmrfx97@paytm/P2M/vm50xvfi@ptbsi/Edara
11/03/2021,974244,558.58,DR,11537.06,UPI/w1g88z6bjhfo@axl/P2M/79ayijgj@ptbsi/Paytm
11/03/2021,,193.51,DR,11343.55,UPI/xfb1cgufydpx@okhdfc/P2M/psai2izq@ptbyl/Paytm
11/03/2021,,21.12,DR,11322.43,UPI/puzk0885kxgf@axl/P2M/2ibilu2u@ptbyl/AxisBank
11/03/2021,,568.75,DR,10753.68,UPI/wrhe5jgnm5xc@okaxis/P2M/dseyurbj@oksbi/Flipkart
11/03/2021,,1319.47,DR,9434.21,UPI/3eifpfb4wku6@okhdfc/P2M/ooyip5wc@paytm/Edara
11/03/2021,,1011.25,DR,8422.96,UPI/ac3lbqmtc2l5@okaxis/P2M/7e2it7nz@ptbsi/BigBazaar
10/03/2021,,877.88,DR,7545.08,UPI/36431e31dizl@okaxis/P2M/amix8cmh@oksbi/Edara
10/03/2021,337206,1301.1,DR,6243.98,UPI/qzxd3atmm6dn@axl/P2M/7oyyzbud@ptbsi/AxisBank
10/03/2021,686577,669.55,DR,5574.43,UPI/btuqoywcr8zz@axl/P2M/jat4ur8d@ptbyl/Chala
10/03/2021,856324,12.07,DR,5562.36,UPI/xxamavvd43hv@axl/P2M/119x8xde@ptbyl/Chala
10/03/2021,,237.22,DR,5325.14,UPI/u9fbsq42bt7z@okhdfc/P2M/qxukepmt@ptbyl/Paytm
10/03/2021,,121.29,DR,5203.85,UPI/bp8hruovte7r@okaxis/P2M/bss8b1d0@ptbsi/VENNA
10/03/2021,,309.65,DR,4894.2,UPI/n2kt7pu97id5@oksbi/P2M/bk1m9ixt@paytm/Paytm
10/03/2021,,1589.14,CR,6483.34,UPI/sj9kxk6zx4xm@okaxis
10/03/2021,,1082.64,DR,5400.7,UPI/th3rzw80k4yb@paytm/P2M/bhxnv7j6@paytm/Airtel
10/03/2021,,1234.32,DR,4166.38,UPI/z21rhzrx84a4@oksbi/P2M/i3i6ptc6@ptbsi/BigBazaar
10/03/2021,,696.4,DR,3469.98,UPI/t95439e82wj0@ybl/P2M/auy4gaix@paytm/VENNA
09/03/2021,,1366.28,DR,2103.7,UPI/mavqbiivusfo@okhdfc/P2M/7oguit5t@oksbi/VENNA
09/03/2021,704206,1272.97,DR,830.73,UPI/io4xo5h2zsnv@okhdfc/P2M/f108nltu@oksbi/AxisBank
09/03/2021,683240,629.74,DR,200.99,UPI/57izrvhkptpp@oksbi/P2M/jynjsoz0@oksbi/VENNA
09/03/2021,,126.53,DR,74.46,UPI/9l1k7do2ogl1@oksbi/P2M/ng36uya5@paytm/VENNA
08/03/2021,,165.74,CR,240.2,UPI/hjy3zy4eohcy@axl
08/03/2021,765839,4556.04,CR,4796.24,UPI/yi08ugfiu75r@okhdfc
08/03/2021,655360,760.12,DR,4036.12,UPI/na5zjum27j2c@ybl/P2M/cxdecg3d@oksbi/Edara
08/03/2021,157850,578.4,DR,3457.72,UPI/lhfzy89oa7ap@axl/P2M/y1vpe0ou@ptbyl/AxisBank
07/03/2021,483905,418.02,DR,3039.7,UPI/z7wdxwbhzqa4@paytm/P2M/p1bhaa4c@paytm/Paytm
07/03/2021,,3939.2,CR,6978.9,UPI/ybhblij923og@okaxis
07/03/2021,636105,1688.8,CR,8667.7,UPI/ip3wit9ocbju@paytm
07/03/2021,,709.3,DR,7958.4,UPI/kb5paefbquth@okaxis/P2M/ex0jmszd@ptbyl/Flipkart
07/03/2021,,1387.94,DR,6570.46,UPI/1qnebpn5boeu@ybl/P2M/w0vakudi@ptbyl/Amazon
07/03/2021,,169.24,DR,6401.22,UPI/k9brjp1uios0@oksbi/P2M/x0uy2hy7@oksbi/AxisBank
07/03/2021,,1366.74,DR,5034.48,UPI/ofgfiy9xk6qe@axl/P2M/infasz8p@paytm/Flipkart
07/03/2021,,2542.06,CR,7576.54,UPI/bih8e0cp2a3p@paytm
07/03/2021,466119,567.51,DR,7009.03,UPI/dzmgdb40fhbp@axl/P2M/yqjpbafi@oksbi/VENNA
07/03/2021,797015,1238.52,DR,5770.51,UPI/t1g5zm1f0lg7@axl/P2M/oag490m0@ptbsi/Flipkart
07/03/2021,,924.07,DR,4846.44,UPI/sr6z6n07zijs@ybl/P2M/0pclxslf@oksbi/Flipkart
06/03/2021,282383,22.22,DR,4824.22,UPI/sn8byjqox8j9@ybl/P2M/1vprm9ny@oksbi/Amazon
06/03/2021,,742.95,DR,4081.27,UPI/yknfs8geuhsq@oksbi/P2M/zmh2sidg@paytm/Amazon
06/03/2021,,1240.01,DR,2841.26,UPI/v6u11kc5q8sy@ybl/P2M/gus2fw9g@ptbsi/BigBazaar
06/03/2021,,578.26,DR,2263.0,UPI/47cy36li5z8d@paytm/P2M/3lfndsn4@oksbi/Edara
06/03/2021,169108,795.35,DR,1467.65,UPI/14zc45b51vlx@axl/P2M/ehukq99e@paytm/Amazon
06/03/2021,943589,27.38,DR,1440.27,UPI/3pwxy7lbup8e@ybl/P2M/nvbrfo4l@ptbsi/Airtel
06/03/2021,,3928.51,CR,5368.78,UPI/beu7yu2cxinz@paytm
06/03/2021,483765,46.46,DR,5322.32,UPI/xjri79k5bpez@paytm/P2M/fpakhbqb@ptbyl/Airtel
06/03/2021,783806,1038.28,DR,4284.04,UPI/qhbnqe6nuoo6@okhdfc/P2M/nf1hhz8w@ptbsi/VENNA
06/03/2021,,920.69,DR,3363.35,UPI/ygwm2yc4b43r@oksbi/P2M/dp7jdq6h@oksbi/Chala
06/03/2021,,344.95,DR,3018.4,UPI/ysdfggifuabo@okhdfc/P2M/xn2zmpj2@ptbsi/BigBazaar
05/03/2021,,382.18,DR,2636.22,UPI/4x973ciafy89@paytm/P2M/tetdzrn5@ptbyl/Amazon
05/03/2021,606999,1178.9,DR,1457.32,UPI/51vlppsp79vt@oksbi/P2M/deuo7jrc@paytm/BigBazaar
05/03/2021,,4575.04,CR,6032.36,UPI/gy2392chgj4c@oksbi
05/03/2021,,689.86,DR,5342.5,UPI/mmz3fa2hnr6i@ybl/P2M/yfqvduhc@paytm/Airtel
05/03/2021,,796.06,DR,4546.44,UPI/tqekeubxcm3r@ybl/P2M/ixnvj0t8@ptbyl/Chala
05/03/2021,,571.47,DR,3974.97,UPI/os5djtqkpvfl@okaxis/P2M/y21uyor4@oksbi/Paytm
05/03/2021,530037,149.63,DR,3825.34,UPI/koeyj7n9jepq@okhdfc/P2M/4uanfh7w@ptbyl/Amazon
05/03/2021,905868,1022.07,DR,2803.27,UPI/1pt10yxr4wbj@paytm/P2M/t92o5tf1@oksbi/VENNA
05/03/2021,255613,100.93,DR,2702.34,UPI/q06pmcuy8czr@axl/P2M/z33d2zhn@ptbsi/Paytm
05/03/2021,,847.53,DR,1854.81,UPI/1den2vy4pvwm@paytm/P2M/jytk0irp@ptbyl/Paytm
05/03/2021,887438,999.69,DR,855.12,UPI/xetozmxq9g87@okhdfc/P2M/jufeaqhf@ptbsi/Edara
04/03/2021,397955,795.25,DR,59.87,UPI/v1l6ruqbsdjn@paytm/P2M/bnen4grn@ptbyl/Airtel
04/03/2021,,1119.66,CR,1179.53,UPI/otdvw0rbd0qw@paytm
04/03/2021,,856.79,DR,322.74,UPI/tpjfyhywtwee@paytm/P2M/6cjv94j5@paytm/Edara
04/03/2021,,3706.12,CR,4028.86,UPI/gbkvr1w2apx9@okaxis
04/03/2021,245934,1216.77,DR,2812.09,UPI/4xhay6i5707c@oksbi/P2M/uvl9mx5p@paytm/BigBazaar
04/03/2021,,1210.0,DR,1602.09,UPI/sfiyei2hqadn@okaxis/P2M/mqgtc5tu@oksbi/VENNA
04/03/2021,,3597.69,CR,5199.78,UPI/gnq2w3drg47y@paytm
04/03/2021,593353,184.11,DR,5015.67,UPI/hb15lsfh1mo3@okhdfc/P2M/m8tpce46@ptbsi/VENNA
04/03/2021,,144.08,CR,5159.75,UPI/bbsn1nfkm90a@ybl
04/03/2021,,3646.39,CR,8806.14,UPI/lpcbaf7ugsw7@okaxis
03/03/2021,,320.57,DR,8485.57,UPI/dpkoas8sc7vn@axl/P2M/sfw89wc1@ptbsi/VENNA
