Date,Instrument ID,Amount,Type,Balance,Remarks
27/01/2022,662936,4739.71,CR,9086.75,UPI/ufgpp7vw2w6v@paytm
27/01/2022,699659,892.92,DR,8193.83,UPI/4m90ioe4tjqw@paytm/P2M/1wfqmdwz@ptbyl/Airtel
27/01/2022,,1333.92,DR,6859.91,UPI/p691xzbctw1g@ybl/P2M/ktisdxjs@ptbyl/VENNA
27/01/2022,,1465.22,DR,5394.69,UPI/juo89fm5a60v@okaxis/P2M/mfu3ait5@ptbsi/AxisBank
27/01/2022,,18.31,DR,5376.38,UPI/oyz3udtinsep@oksbi/P2M/2k8recae@oksbi/AxisBank
27/01/2022,758646,725.52,DR,4650.86,UPI/7189uzhv9evp@okhdfc/P2M/4a6y0oba@ptbsi/VENNA
27/01/2022,,1394.59,DR,3256.27,UPI/qxmfz2b7i3ko@oksbi/P2M/sppllg2f@oksbi/BigBazaar
27/01/2022,288726,347.65,DR,2908.62,UPI/v54a0dwcfg30@axl/P2M/xgoq04bk@oksbi/Edara
27/01/2022,,819.01,DR,2089.61,UPI/inhkvm8m8pzw@oksbi/P2M/gdlud16x@ptbsi/Chala
27/01/2022,,1003.41,CR,3093.02,UPI/hnvtwb13oa9w@okhdfc
27/01/2022,190595,1643.5,CR,4736.52,UPI/6ei1flbt38og@paytm
27/01/2022,,1193.29,DR,3543.23,UPI/peaqox2ixbnb@paytm/P2M/wr2g9jmu@ptbyl/Edara
27/01/2022,493942,1390.04,DR,2153.19,UPI/po7h0m6nya7o@oksbi/P2M/g91y6jw1@ptbyl/Paytm
26/01/2022,386470,1250.0,DR,903.19,UPI/u5de17gopj5n@oksbi/P2M/75rd4chf@paytm/Amazon
26/01/2022,,596.53,DR,306.66,UPI/coi26rmdc7yr@okhdfc/P2M/wwdm21or@ptbsi/Paytm
26/01/2022,,302.71,DR,3.95,UPI/g89d7yrbtigi@okaxis/P2M/ztlu6i37@ptbyl/Airtel
26/01/2022,537476,2054.54,CR,2058.49,UPI/jnb2s6wh1bqh@okhdfc
26/01/2022,205919,269.99,DR,1788.5,UPI/e47m3fjbsbmq@axl/P2M/l84c4s2x@ptbsi/Airtel
26/01/2022,,1028.9,DR,759.6,UPI/ccrlhkpnjclt@oksbi/P2M/9tcj10lf@paytm/AxisBank
26/01/2022,687516,710.88,DR,48.72,UPI/gty4kxaldzom@ybl/P2M/nidtvrfa@paytm/Paytm
24/01/2022,899770,1936.11,CR,1984.83,UPI/jf08c2sj4phq@axl
24/01/2022,513035,1461.23,DR,523.6,UPI/foa8z4co9xth@paytm/P2M/agdzefi8@ptbyl/BigBazaar
24/01/2022,,380.62,DR,142.98,UPI/htq9dwzyisri@okaxis/P2M/m0v2zrb8@paytm/Chala
24/01/2022,668822,108.24,DR,34.74,UPI/2gb8six6gep6@axl/P2M/pmgbtlq1@ptbyl/Airtel
23/01/2022,,503.65,CR,538.39,UPI/i6x517mzw1ev@okhdfc
23/01/2022,310800,126.36,DR,412.03,UPI/hddy5aafnurd@okaxis/P2M/bjkqbn57@ptbsi/VENNA
23/01/2022,,2330.1,CR,2742.13,UPI/mev6twumlhvs@okaxis
23/01/2022,,1315.16,DR,1426.97,UPI/fkye7qswwlhg@okhdfc/P2M/fcje2nqw@ptbyl/Flipkart
23/01/2022,557901,1082.63,DR,344.34,UPI/sru7frebkvc1@okaxis/P2M/ekg82eye@oksbi/Paytm
23/01/2022,709208,1149.69,CR,1494.03,UPI/x0e966fw8p6a@axl
23/01/2022,853881,617.43,DR,876.6,UPI/shvmzi0thxx6@paytm/P2M/u936cqg0@oksbi/Flipkart
22/01/2022,213911,347.19,DR,529.41,UPI/577m9xmxx0gw@okhdfc/P2M/8y7nw6c2@oksbi/Chala
22/01/2022,124220,275.92,DR,253.49,UPI/c1tz6sj0rzhd@oksbi/P2M/980jczf3@ptbyl/Paytm
22/01/2022,208868,543.33,CR,796.82,UPI/07syjw0u4p9a@ybl
22/01/2022,,371.4,DR,425.42,UPI/qe5h9u7b24qa@ybl/P2M/cl3vykrm@paytm/Edara
21/01/2022,361389,357.11,DR,68.31,UPI/th8wf98wfsmt@ybl/P2M/wppbou76@paytm/Chala
21/01/2022,,2540.93,CR,2609.24,UPI/3wjovnsg5wn1@okhdfc
21/01/2022,441063,1027.1,DR,1582.14,UPI/0vhiiw90pwvn@okhdfc/P2M/zu74in9e@paytm/Paytm
21/01/2022,673485,459.36,DR,1122.78,UPI/l1nik2uynesz@oksbi/P2M/n6fqebz5@ptbyl/Flipkart
20/01/2022,,983.08,DR,139.7,UPI/mcxvbia5bgh6@ybl/P2M/2k9hnndr@oksbi/Paytm
20/01/2022,,27.77,DR,111.93,UPI/py207dpqmw9u@okhdfc/P2M/zm4mncoi@ptbyl/Edara
20/01/2022,713289,37.24,DR,74.69,UPI/2c0zaoktkqeg@okaxis/P2M/7ayg5e9c@ptbsi/Chala
19/01/2022,,929.55,CR,1004.24,UPI/7mlg8ltn00t6@okhdfc
19/01/2022,,356.48,DR,647.76,UPI/xfurd2smo1gl@ybl/P2M/4v6q76b6@ptbyl/BigBazaar
19/01/2022,,328.46,DR,319.3,UPI/vbevjklvjehz@ybl/P2M/1krv8nxe@ptbsi/AxisBank
18/01/2022,,2906.34,CR,3225.64,UPI/6kb8x1lgxcoz@okhdfc
18/01/2022,,128.83,DR,3096.81,UPI/agwwb6tqs88a@okhdfc/P2M/gq2r0bus@oksbi/AxisBank
18/01/2022,922811,1453.68,DR,1643.13,UPI/a5za67m6aimw@okaxis/P2M/r0m7t4iy@paytm/Airtel
18/01/2022,,67.23,DR,1575.9,UPI/kosi1lqqv7vm@okaxis/P2M/scf9zk0k@ptbsi/Edara
18/01/2022,693110,393.43,DR,1182.47,UPI/6ayf50o14fp1@oksbi/P2M/t1ahd2yo@paytm/BigBazaar
18/01/2022,605246,296.54,DR,885.93,UPI/u4738cb0jrld@axl/P2M/79hb2di2@oksbi/BigBazaar
18/01/2022,942840,4794.52,CR,5680.45,UPI/ay82pdfxip32@axl
18/01/2022,628905,4454.24,CR,10134.69,UPI/bora6kp6quxl@paytm
18/01/2022,,507.48,DR,9627.21,UPI/tn3nib09l80h@okaxis/P2M/1ot52xez@ptbyl/Amazon
18/01/2022,293085,333.93,DR,9293.28,UPI/5c3b48f52r7y@axl/P2M/cae9zek9@ptbyl/Flipkart
18/01/2022,808332,1238.33,CR,10531.61,UPI/e0b5y0rm8x6i@paytm
18/01/2022,,1220.0,DR,9311.61,UPI/1os9cerrli9x@ybl/P2M/pn3prg95@ptbyl/BigBazaar
17/01/2022,437452,865.2,DR,8446.41,UPI/7xkvv70igfaj@paytm/P2M/611l9abe@oksbi/Airtel
17/01/2022,,470.69,DR,7975.72,UPI/v2l6813212lc@axl/P2M/18m3gn1c@ptbyl/Airtel
17/01/2022,441804,2631.51,CR,10607.23,UPI/n5t7dty6xov8@okhdfc
17/01/2022,,1242.69,DR,9364.54,UPI/rj5g3amur6ox@axl/P2M/ltidxurd@paytm/Airtel
17/01/2022,,379.47,DR,8985.07,UPI/moj2htq8v4u8@paytm/P2M/yi2e8yne@ptbyl/Edara
17/01/2022,755697,180.17,DR,8804.9,UPI/s6tw3hbk0f9v@okaxis/P2M/e48o2hv7@oksbi/Paytm
17/01/2022,672032,839.98,DR,7964.92,UPI/64sv05klkc3b@okaxis/P2M/9vxm6sb8@ptbyl/BigBazaar
17/01/2022,,689.12,DR,7275.8,UPI/gcalwibu505h@okaxis/P2M/wyo2hlih@ptbsi/Chala
17/01/2022,,1351.07,DR,5924.73,UPI/k57yh1ajgyml@oksbi/P2M/5uc4q868@paytm/Amazon
17/01/2022,641133,174.19,DR,5750.54,UPI/oapb448zudye@axl/P2M/24id2f4o@ptbsi/BigBazaar
17/01/2022,,633.67,DR,5116.87,UPI/ornnaahqb35g@oksbi/P2M/na66pavs@oksbi/VENNA
17/01/2022,148598,1350.74,DR,3766.13,UPI/zfxv26sdifgd@oksbi/P2M/c5zgrqne@ptbyl/Amazon
17/01/2022,418108,940.13,DR,2826.0,UPI/k8rcp1nuth8g@okhdfc/P2M/g0y3lijn@oksbi/Amazon
17/01/2022,,660.95,DR,2165.05,UPI/u7h9qo4p7bg5@okhdfc/P2M/lgxudco9@ptbsi/Airtel
17/01/2022,959670,899.32,DR,1265.73,UPI/mg98fxrd8yyh@oksbi/P2M/emo5h97r@ptbyl/AxisBank
16/01/2022,,632.28,DR,633.45,UPI/1br55kfyk8a7@axl/P2M/2b1zkfuo@ptbsi/Airtel
16/01/2022,454776,147.08,DR,486.37,UPI/qxr2wfvhf16z@okhdfc/P2M/s10dbnue@paytm/Paytm
16/01/2022,,3246.9,CR,3733.27,UPI/2wca57ews0pg@okaxis
16/01/2022,630184,1003.63,DR,2729.64,UPI/z3m0e1xl57gm@paytm/P2M/u8htwpyn@paytm/Airtel
16/01/2022,965552,1074.5,DR,1655.14,UPI/hloqljd3l9ya@paytm/P2M/i2li2eaw@ptbsi/Amazon
16/01/2022,,62.82,DR,1592.32,UPI/2rvap9hy4qzo@oksbi/P2M/hqnx3rwj@ptbyl/BigBazaar
16/01/2022,870168,904.5,DR,687.82,UPI/j5pegx8vuueu@okhdfc/P2M/7pq4n2we@ptbyl/Chala
16/01/2022,,47.02,DR,640.8,UPI/i4cazo6bht2a@okaxis/P2M/qyi1jx7z@ptbsi/Edara
16/01/2022,,229.55,DR,411.25,UPI/hl4yy8dpa9w8@axl/P2M/71xoesya@paytm/Edara
16/01/2022,,223.85,DR,187.4,UPI/gomnbsqkus5u@okhdfc/P2M/avycphrz@paytm/Chala
15/01/2022,,4343.33,CR,4530.73,UPI/uoq8v6srtpfc@okaxis
15/01/2022,,3798.26,CR,8328.99,UPI/b4tl19oo21st@okaxis
15/01/2022,384778,1405.71,DR,6923.28,UPI/ly0u5cx3au9n@axl/P2M/btspisxh@ptbsi/Edara
15/01/2022,,1352.44,DR,5570.84,UPI/oz04ajb55l9h@oksbi/P2M/921hf7w4@paytm/Edara
15/01/2022,,1044.32,DR,4526.52,UPI/kf47ppdr0zp6@okaxis/P2M/18cdrhuh@paytm/Flipkart
15/01/2022,813241,651.28,CR,5177.8,UPI/dn01qtrleg20@oksbi
15/01/2022,,411.38,DR,4766.42,UPI/1anxy1i0v92q@ybl/P2M/vlbk0evh@paytm/Paytm
15/01/2022,,1467.98,DR,3298.44,UPI/yjn2qk7y5074@ybl/P2M/p9orlpuf@ptbsi/Amazon
15/01/2022,,269.61,DR,3028.83,UPI/63dcekcjfjqs@paytm/P2M/cfkfcf8h@oksbi/Airtel
15/01/2022,,838.45,DR,2190.38,UPI/oel367h02hgq@okaxis/P2M/cfl09eec@oksbi/Flipkart
15/01/2022,,160.73,DR,2029.65,UPI/7d0m5l6g84eo@oksbi/P2M/e990s5e8@oksbi/BigBazaar
14/01/2022,,758.83,DR,1270.82,UPI/7w4z93f2sheg@ybl/P2M/3o4j0i8p@ptbsi/BigBazaar
14/01/2022,,1030.44,DR,240.38,UPI/x1h4xfmna2ma@oksbi/P2M/6w9e7gx6@ptbyl/AxisBank
14/01/2022,,3025.25,CR,3265.63,UPI/55wqzszvnq39@okhdfc
14/01/2022,406734,4929.59,CR,8195.22,UPI/uskr7aemrkzl@okaxis
14/01/2022,,304.89,DR,7890.33,UPI/uwt4m3v9sath@ybl/P2M/sg0n5cvi@ptbsi/Airtel
14/01/2022,874566,1265.11,DR,6625.22,UPI/g5ua8vv545cv@okhdfc/P2M/i9o2ydd9@oksbi/AxisBank
14/01/2022,996203,828.92,DR,5796.3,UPI/b9o7wnu5s6fh@ybl/P2M/a9j6kwhu@ptbsi/Flipkart
14/01/2022,497120,1120.48,DR,4675.82,UPI/ijwbkeflr1mw@oksbi/P2M/rnnax8hy@paytm/Airtel
14/01/2022,,435.94,CR,5111.76,UPI/yyhems4kcxxg@ybl
14/01/2022,556385,679.97,DR,4431.79,UPI/56m9dani9er5@axl/P2M/nwo9xyjs@oksbi/VENNA
14/01/2022,875934,485.14,DR,3946.65,UPI/6g4y2zryj96t@oksbi/P2M/ocyxkpgb@ptbyl/Chala
14/01/2022,,172.18,DR,3774.47,UPI/iknpcy9vto1e@okhdfc/P2M/iwn6gr5r@oksbi/Edara
14/01/2022,,849.54,DR,2924.93,UPI/kt0vdldoazfy@oksbi/P2M/01gog4wk@ptbyl/Paytm
14/01/2022,577359,712.93,DR,2212.0,UPI/m1so92e96p4a@okaxis/P2M/t5maqfyx@oksbi/BigBazaar
13/01/2022,871840,42.97,DR,2169.03,UPI/xk7vpjzfj3uw@okaxis/P2M/a6wm4el5@ptbyl/Paytm
13/01/2022,,114.09,DR,2054.94,UPI/zzzjjir9a6i9@paytm/P2M/9v8s6rn8@oksbi/Chala
13/01/2022,,1338.51,DR,716.43,UPI/0kys275i69az@axl/P2M/qo8am8hz@paytm/Paytm
13/01/2022,,2151.36,CR,2867.79,UPI/afgo163iipbq@axl
13/01/2022,502149,861.8,DR,2005.99,UPI/jtp3wk0pdajf@ybl/P2M/cuhphrbu@oksbi/Flipkart
13/01/2022,,681.69,DR,1324.3,UPI/8xadv8imrkan@axl/P2M/190odx0l@ptbyl/Flipkart
13/01/2022,179805,220.06,DR,1104.24,UPI/bns1u08deuf8@ybl/P2M/uv2gtegf@ptbsi/BigBazaar
13/01/2022,,367.19,DR,737.05,UPI/nl7j76kj3w82@okaxis/P2M/jyeqf2zn@ptbsi/BigBazaar
13/01/2022,596965,1816.91,CR,2553.96,UPI/ow58qhem5mzi@paytm
13/01/2022,,1244.67,CR,3798.63,UPI/gnodar1a3yob@paytm
13/01/2022,468317,1136.57,DR,2662.06,UPI/psohc0z9ss94@oksbi/P2M/3frrvp9c@ptbsi/Airtel
13/01/2022,,1050.71,DR,1611.35,UPI/k621hgzuq76u@paytm/P2M/d87hijxr@ptbyl/Chala
13/01/2022,,1084.14,DR,527.21,UPI/vkul27s7rvo2@axl/P2M/73647lud@oksbi/Amazon
12/01/2022,,88.8,DR,438.41,UPI/u9wjjx41rsym@ybl/P2M/862njna7@paytm/BigBazaar
12/01/2022,,2825.97,CR,3264.38,UPI/3bpfgumbfn4v@okhdfc
12/01/2022,868370,964.35,DR,2300.03,UPI/2ojytpb4z9t5@oksbi/P2M/cp6x8id2@oksbi/BigBazaar
12/01/2022,900102,1340.38,DR,959.65,UPI/9xl0hu6qj1ri@paytm/P2M/yfwo6xmh@ptbyl/Flipkart
12/01/2022,,341.95,DR,617.7,UPI/u9o4msj9y8q1@ybl/P2M/hhbw6eue@paytm/VENNA
12/01/2022,,86.13,DR,531.57,UPI/gskhcw0d02bt@oksbi/P2M/dov67gk0@ptbsi/Airtel
12/01/2022,,3460.19,CR,3991.76,UPI/943jwi8zgpoa@oksbi
12/01/2022,,333.53,CR,4325.29,UPI/07blj7b1ctjf@okhdfc
11/01/2022,,245.58,DR,4079.71,UPI/aandujpj3gh2@okaxis/P2M/r3cgmwk7@ptbyl/AxisBank
11/01/2022,,953.41,DR,3126.3,UPI/f07676bx4vv3@ybl/P2M/92h9b7mn@ptbyl/Amazon
11/01/2022,,1077.34,DR,2048.96,UPI/71yiz9763qq7@paytm/P2M/e2bv13ix@paytm/BigBazaar
11/01/2022,,1143.27,DR,905.69,UPI/y8ruy3c7sqns@okaxis/P2M/9w53lmde@paytm/Chala
11/01/2022,,745.75,DR,159.94,UPI/alicq3tjqh13@okaxis/P2M/nllifi3e@paytm/BigBazaar
11/01/2022,,3791.49,CR,3951.43,UPI/la6thmtc4ypj@ybl
10/01/2022,372827,1425.19,DR,2526.24,UPI/gzdl6i7se1d5@okhdfc/P2M/vi00g6nj@oksbi/BigBazaar
10/01/2022,521566,682.18,DR,1844.06,UPI/uhxivkjyr29k@ybl/P2M/qf93t8uf@oksbi/AxisBank
10/01/2022,,123.2,DR,1720.86,UPI/dv3m5z4zdojq@paytm/P2M/othkgl1b@oksbi/Edara
10/01/2022,649292,918.69,DR,802.17,UPI/qc4srw2lte15@paytm/P2M/twoo6nx1@oksbi/BigBazaar
10/01/2022,998338,726.51,DR,75.66,UPI/w0a4xw2uqf7b@oksbi/P2M/bl2opwm7@oksbi/BigBazaar
10/01/2022,639557,1539.76,CR,1615.42,UPI/ncky5qn98xv9@axl
10/01/2022,140960,87.23,DR,1528.19,UPI/zwkfo59eu2fk@ybl/P2M/l0ldhlgv@oksbi/AxisBank
10/01/2022,885684,2012.56,CR,3540.75,UPI/jggv090avid1@okaxis
09/01/2022,506274,2863.18,CR,6403.93,UPI/qnp7yjwsosc8@paytm
09/01/2022,917013,130.9,DR,6273.03,UPI/svpzpk5blb7h@paytm/P2M/i8wsguiz@oksbi/BigBazaar
09/01/2022,,1366.32,DR,4906.71,UPI/w40kul9jk59d@okhdfc/P2M/grismrhn@oksbi/Flipkart
09/01/2022,,449.42,DR,4457.29,UPI/49mokwbcq9fg@ybl/P2M/td59u4sd@ptbyl/Edara
09/01/2022,,1174.28,DR,3283.01,UPI/tntuacqx5etw@axl/P2M/ekx5a04r@paytm/Airtel
09/01/2022,204154,460.39,DR,2822.62,UPI/lruqq02sv936@ybl/P2M/178ordoy@paytm/Flipkart
09/01/2022,903460,1399.34,DR,1423.28,UPI/bsvkoblxncty@okhdfc/P2M/0uapax5d@ptbsi/Chala
09/01/2022,989534,329.3,DR,1093.98,UPI/4fzcsyx4jfqo@okhdfc/P2M/53r3e65m@paytm/Chala
09/01/2022,,192.17,DR,901.81,UPI/nhsqpg76w95i@paytm/P2M/cjm69ydo@ptbyl/Airtel
09/01/2022,675474,382.25,DR,519.56,UPI/88hbidjy0v2e@okaxis/P2M/uyendiw1@ptbyl/Airtel
09/01/2022,,411.63,DR,107.93,UPI/s6w3xgfs6ltl@paytm/P2M/snanxq0i@paytm/VENNA
08/01/2022,,22.71,DR,85.22,UPI/enwm0vljnd3b@axl/P2M/9kx3gr92@oksbi/Amazon
08/01/2022,549178,4781.33,CR,4866.55,UPI/p8jktzflfhal@okaxis
08/01/2022,,384.54,DR,4482.01,UPI/sbjotxtvx1f7@oksbi/P2M/gzhghqg0@ptbyl/Edara
08/01/2022,,91.27,DR,4390.74,UPI/d4wtg6i03tfl@paytm/P2M/yyxv182n@ptbsi/AxisBank
08/01/2022,,75.41,DR,4315.33,UPI/lqvwtpq7w1eu@axl/P2M/ddkil4zq@oksbi/Chala
08/01/2022,,451.8,CR,4767.13,UPI/lbuy7k8gyahl@paytm
08/01/2022,290665,1462.39,DR,3304.74,UPI/s7ydb53uzs6b@oksbi/P2M/koyluroe@oksbi/Airtel
08/01/2022,,613.97,DR,2690.77,UPI/nu6jm2vwcu49@ybl/P2M/3jxj7imt@paytm/AxisBank
08/01/2022,,1288.01,CR,3978.78,UPI/dv2tx60ycmhk@ybl
08/01/2022,,359.34,DR,3619.44,UPI/whwd008y6ld1@oksbi/P2M/714ax6v2@ptbsi/Airtel
08/01/2022,,1486.07,DR,2133.37,UPI/fmp8ypi5mi6p@paytm/P2M/afkolntv@oksbi/Paytm
08/01/2022,,713.37,DR,1420.0,UPI/3yxdmtfn0j58@okaxis/P2M/gpxln5r3@paytm/AxisBank
08/01/2022,,720.18,DR,699.82,UPI/1dv6aczfh1xm@okhdfc/P2M/x8t49poq@ptbyl/Amazon
07/01/2022,,627.21,DR,72.61,UPI/gfg1alhevh5j@axl/P2M/7g28nynx@paytm/Amazon
07/01/2022,,4993.61,CR,5066.22,UPI/rwsmc3n8xxd0@ybl
07/01/2022,240266,196.84,DR,4869.38,UPI/qwbgbukvqf7g@paytm/P2M/kokkxdo2@paytm/Edara
07/01/2022,,1181.96,DR,3687.42,UPI/7bdey2p79x4f@paytm/P2M/ncdhbhwj@oksbi/Airtel
07/01/2022,,1137.53,DR,2549.89,UPI/cjzoxwl2jkgv@axl/P2M/s1h1ed68@paytm/Paytm
07/01/2022,,841.66,DR,1708.23,UPI/pccs3awdjryt@oksbi/P2M/n9qtisui@oksbi/Paytm
07/01/2022,,190.24,DR,1517.99,UPI/fqhj3fxdkbzx@ybl/P2M/s5c8mp78@ptbyl/VENNA
07/01/2022,,1306.84,DR,211.15,UPI/evil3wu5gxci@paytm/P2M/1yqxls36@oksbi/Flipkart
07/01/2022,,12.8,DR,198.35,UPI/2hqnq7qjpk9f@okaxis/P2M/um2jipob@paytm/AxisBank
07/01/2022,133611,290.29,CR,488.64,UPI/ich6699qf3w7@ybl
07/01/2022,621733,1924.34,CR,2412.98,UPI/yo3lf5xu40es@oksbi
07/01/2022,,756.97,DR,1656.01,UPI/75tt1k88jxv8@axl/P2M/14cidppk@oksbi/Edara
07/01/2022,,848.68,DR,807.33,UPI/jwoh8utyh29e@paytm/P2M/ce8dxau7@paytm/Flipkart
06/01/2022,,220.14,DR,587.19,UPI/ljw92emexqpy@okhdfc/P2M/irqvlon4@ptbyl/Airtel
06/01/2022,,713.85,CR,1301.04,UPI/g3zqp6y4n6gd@axl
06/01/2022,,4394.16,CR,5695.2,UPI/q3sbjp0bxs9f@axl
06/01/2022,408369,4896.91,CR,10592.11,UPI/myzmh9n4d17t@ybl
06/01/2022,,1367.73,DR,9224.38,UPI/q4ndibmsdz3t@axl/P2M/8q4f97lo@oksbi/BigBazaar
06/01/2022,,1390.81,DR,7833.57,UPI/iyu4t24e6wxf@axl/P2M/6su0hdyq@paytm/Chala
06/01/2022,,32.44,DR,7801.13,UPI/dwqzxtmyt5t5@okhdfc/P2M/lzjlk902@paytm/VENNA
06/01/2022,,423.35,DR,7377.78,UPI/wv6ncm52pmj1@okaxis/P2M/h1hpvf99@ptbsi/Airtel
06/01/2022,,239.98,DR,7137.8,UPI/h5lrplogsd6x@axl/P2M/u8uqo353@ptbsi/Flipkart
06/01/2022,,313.55,DR,6824.25,UPI/mius18cdv8hw@axl/P2M/6k1bktlq@paytm/AxisBank
06/01/2022,523789,1374.56,DR,5449.69,UPI/rx8nt00q5rgf@oksbi/P2M/iyb1bzjr@ptbsi/Edara
06/01/2022,,1206.8,DR,4242.89,UPI/0689f7n69n44@okaxis/P2M/stez0bpz@oksbi/VENNA
06/01/2022,256704,940.11,DR,3302.78,UPI/79eq8d74tdyz@okhdfc/P2M/rwq8gnf7@ptbyl/Airtel
05/01/2022,248868,44.08,DR,3258.7,UPI/7gphqm0rd131@axl/P2M/g3rmjdsg@ptbsi/Flipkart
05/01/2022,906373,967.88,DR,2290.82,UPI/vrd6m78wv5wd@oksbi/P2M/2yqnkj14@ptbsi/Paytm
05/01/2022,934657,788.15,DR,1502.67,UPI/9wzag419v04b@axl/P2M/1rfctyqw@ptbyl/AxisBank
05/01/2022,,1326.84,DR,175.83,UPI/ii8adp2ml8db@ybl/P2M/00wwsu68@ptbsi/Flipkart
05/01/2022,694334,893.92,CR,1069.75,UPI/pcwas9wkc1qy@okhdfc
05/01/2022,967481,2503.73,CR,3573.48,UPI/gqlxa13wkf6v@ybl
