Date,Instrument ID,Amount,Type,Balance,Remarks
22/05/2023,,3359.32,CR,3453.7,UPI/v5gmm41fgwuo@oksbi
22/05/2023,,250.56,DR,3203.14,UPI/tj5p8n8z4x9e@ybl/P2M/6wlxodjo@ptbsi/Chala
22/05/2023,,2762.16,CR,5965.3,UPI/ohlulrie0aqd@axl
22/05/2023,173270,107.19,DR,5858.11,UPI/6m1aefj8xmdy@okhdfc/P2M/odpa1bej@ptbsi/Paytm
22/05/2023,910965,153.44,DR,5704.67,UPI/fewvd02zofqu@okaxis/P2M/xypv4dct@oksbi/AxisBank
22/05/2023,,728.58,DR,4976.09,UPI/4dxb6qildbw9@paytm/P2M/k0ga3f2w@oksbi/Paytm
22/05/2023,,966.14,DR,4009.95,UPI/d42lc3tb2ogb@axl/P2M/pamua9qa@ptbsi/Flipkart
22/05/2023,201564,685.61,DR,3324.34,UPI/z90u5w2omp1l@axl/P2M/2gobtrk4@ptbyl/VENNA
21/05/2023,125117,295.81,DR,3028.53,UPI/7g383ihzi512@ybl/P2M/noqqyy9g@ptbyl/Airtel
21/05/2023,,1169.02,DR,1859.51,UPI/xxxl3tg6jkxw@paytm/P2M/srhish1e@ptbyl/Paytm
21/05/2023,850153,551.86,DR,1307.65,UPI/sfmgmgvqy5wr@okaxis/P2M/hkt9d53v@oksbi/Amazon
21/05/2023,,712.99,DR,594.66,UPI/7sbc2cdhdvnu@ybl/P2M/ql031pdx@paytm/Chala
21/05/2023,,229.55,DR,365.11,UPI/xlrwojgvzhtc@paytm/P2M/56qhs7qz@ptbsi/AxisBank
21/05/2023,,2612.62,CR,2977.73,UPI/o3yuhz3y9i8m@oksbi
21/05/2023,,453.13,DR,2524.6,UPI/g8m9kawtq6gl@paytm/P2M/85bxhp2g@oksbi/Flipkart
21/05/2023,,494.94,DR,2029.66,UPI/3nuntnkku7f5@axl/P2M/a7n0kj13@oksbi/Flipkart
20/05/2023,,1141.38,DR,888.28,UPI/el9ecvodjthx@okaxis/P2M/sr9338at@ptbyl/AxisBank
20/05/2023,,77.3,DR,810.98,UPI/nbyi1uhq6zwv@ybl/P2M/w2ylewp3@paytm/Edara
20/05/2023,,441.3,DR,369.68,UPI/cqea79qvnpcs@okhdfc/P2M/wudrzi4u@oksbi/VENNA
20/05/2023,194443,3810.82,CR,4180.5,UPI/1zc5z19gt7ra@paytm
20/05/2023,,1171.09,CR,5351.59,UPI/8rn4o65b01y9@paytm
20/05/2023,,109.61,DR,5241.98,UPI/3w1nxjql7qgg@paytm/P2M/19k0m15e@paytm/Flipkart
20/05/2023,169683,321.54,DR,4920.44,UPI/ynvdox532fdp@ybl/P2M/cskor7je@ptbyl/Airtel
20/05/2023,,664.81,DR,4255.63,UPI/qwem8vu1if25@ybl/P2M/dhpj58rv@paytm/Chala
19/05/2023,,1380.69,DR,2874.94,UPI/i8w7r2bj5u9h@axl/P2M/zsaktgdd@ptbsi/Edara
19/05/2023,247865,215.16,DR,2659.78,UPI/mgz0dz1ypsjj@axl/P2M/1gnm87xx@oksbi/BigBazaar
19/05/2023,,452.68,DR,2207.1,UPI/epaappj5v835@okhdfc/P2M/fodbz6vm@ptbyl/Airtel
19/05/2023,,986.91,DR,1220.19,UPI/lgiqbean7iyz@oksbi/P2M/23z5g6hl@ptbyl/Paytm
19/05/2023,,309.93,DR,910.26,UPI/y29isv00q29o@paytm/P2M/ldbz7ijv@ptbsi/Edara
19/05/2023,,806.35,DR,103.91,UPI/g2o76yo2z05a@ybl/P2M/6df9nsrr@ptbsi/Chala
19/05/2023,,1671.4,CR,1775.31,UPI/r11iu9qhjeuc@oksbi
18/05/2023,,66.41,DR,1708.9,UPI/t9819hf6jqja@ybl/P2M/un9vlfn4@paytm/Flipkart
18/05/2023,464350,565.67,DR,1143.23,UPI/bb99760pebc6@okaxis/P2M/x9dfew8o@ptbyl/Paytm
18/05/2023,,34.98,DR,1108.25,UPI/0k90vzsawpde@okhdfc/P2M/ceaiy6f5@ptbsi/AxisBank
18/05/2023,,1096.11,DR,12.14,UPI/vhfnjg9ziygy@okhdfc/P2M/yfwa869m@paytm/Amazon
18/05/2023,,680.02,CR,692.16,UPI/y8tokf3vzd5k@okaxis
17/05/2023,,443.79,DR,248.37,UPI/2z9fmzq6vaa0@axl/P2M/kyqaav15@paytm/Flipkart
17/05/2023,510318,245.74,DR,2.63,UPI/camledvhsc1d@paytm/P2M/pseawj4o@paytm/Amazon
17/05/2023,,1151.2,CR,1153.83,UPI/c0m4whf3vz8m@axl
17/05/2023,957866,19.99,DR,1133.84,UPI/97kcbu092y8m@axl/P2M/6aix71h6@paytm/AxisBank
17/05/2023,,569.41,DR,564.43,UPI/t1p5hkt2qnew@okaxis/P2M/sdzf0hij@ptbsi/AxisBank
17/05/2023,,4000.12,CR,4564.55,UPI/zwel7tgrkmfh@okaxis
16/05/2023,101762,2662.27,CR,7226.82,UPI/wf3h52w4zjhi@oksbi
16/05/2023,266176,502.07,DR,6724.75,UPI/4le8k27l3cu5@okaxis/P2M/do89ib1r@oksbi/VENNA
16/05/2023,766384,811.78,DR,5912.97,UPI/76pimp779byb@ybl/P2M/ynnu15a2@ptbsi/Chala
16/05/2023,,1011.0,DR,4901.97,UPI/w3qvxvn9hlsq@okhdfc/P2M/0o1dfx1r@ptbyl/Amazon
16/05/2023,,897.89,DR,4004.08,UPI/9mb5xa4b37rl@axl/P2M/7m17fnjj@paytm/VENNA
16/05/2023,,1115.15,DR,2888.93,UPI/xnj52b72nmg1@okaxis/P2M/h94ch7lh@paytm/Paytm
16/05/2023,,1463.3,DR,1425.63,UPI/qbn93dkuaikz@okaxis/P2M/8wnj69bg@paytm/Airtel
16/05/2023,,1275.64,DR,149.99,UPI/u68znv43993u@oksbi/P2M/b8l2jx3c@oksbi/Edara
16/05/2023,,3172.98,CR,3322.97,UPI/uku3xh6vg2zt@ybl
15/05/2023,555989,1342.87,DR,1980.1,UPI/2pdmt54tu7xy@oksbi/P2M/izxr9qcl@paytm/Paytm
15/05/2023,,1164.0,DR,816.1,UPI/gvap3nq6gcl7@okaxis/P2M/1uyjaor6@paytm/Amazon
15/05/2023,,1055.2,CR,1871.3,UPI/bkmwtnxy96b3@ybl
15/05/2023,430326,324.24,DR,1547.06,UPI/0u2n6ds5pc55@okhdfc/P2M/5xkoj8qb@paytm/Amazon
15/05/2023,,1328.6,DR,218.46,UPI/g27t75ntlllx@okaxis/P2M/3ci25vee@ptbsi/Edara
15/05/2023,,82.86,DR,135.6,UPI/i2gbzgjgplh9@axl/P2M/kgrzm079@paytm/Airtel
15/05/2023,397333,3133.02,CR,3268.62,UPI/x6xi025il5j4@paytm
15/05/2023,,422.71,DR,2845.91,UPI/29168k41q0el@oksbi/P2M/epobar5h@ptbyl/Airtel
14/05/2023,648786,3285.46,CR,6131.37,UPI/6h44g6hwfm2v@axl
14/05/2023,938703,3432.52,CR,9563.89,UPI/1lrjjitxlajy@ybl
14/05/2023,,1287.93,DR,8275.96,UPI/v3knzleo1xu0@okhdfc/P2M/5vvywvuj@ptbyl/VENNA
14/05/2023,,501.81,DR,7774.15,UPI/7hbgebdqa3wv@okaxis/P2M/3qwb6thf@ptbyl/Flipkart
14/05/2023,,806.02,DR,6968.13,UPI/xrrtl7ty22w3@oksbi/P2M/mjzbgpit@paytm/VENNA
14/05/2023,,4225.58,CR,11193.71,UPI/c1bjvxeen4gp@ybl
14/05/2023,,2429.95,CR,13623.66,UPI/z61deonhr8jc@ybl
14/05/2023,878783,1843.66,CR,15467.32,UPI/39iwpjm6dxjo@ybl
14/05/2023,,42.66,DR,15424.66,UPI/nksq6e77sw3p@okaxis/P2M/vgs593b4@ptbyl/Chala
14/05/2023,,894.8,DR,14529.86,UPI/obna0oh00ofj@paytm/P2M/bdpksk9o@paytm/BigBazaar
14/05/2023,,3083.86,CR,17613.72,UPI/vg9c5nehlhiu@okhdfc
14/05/2023,,1301.85,DR,16311.87,UPI/5xusisq38748@okaxis/P2M/plyaragv@oksbi/Airtel
13/05/2023,962679,913.41,DR,15398.46,UPI/hhgql35myjtx@paytm/P2M/llpz40dn@ptbsi/Paytm
13/05/2023,,302.16,DR,15096.3,UPI/m8joxgz1swtl@axl/P2M/7u52d46u@ptbsi/Airtel
13/05/2023,,680.12,CR,15776.42,UPI/nf26mkx7u2fn@okhdfc
13/05/2023,487884,1355.55,DR,14420.87,UPI/avpbeokbh9m6@okaxis/P2M/ibmowyqh@paytm/VENNA
13/05/2023,417671,745.15,DR,13675.72,UPI/i4n3bybcv67h@okaxis/P2M/0k5q1qxj@paytm/Edara
13/05/2023,,613.71,CR,14289.43,UPI/skmy4v1gih1i@ybl
13/05/2023,842586,891.97,DR,13397.46,UPI/gtqh25skeeg2@okhdfc/P2M/7xh277b8@ptbyl/Flipkart
13/05/2023,127660,52.07,DR,13345.39,UPI/j5k170cgd6l5@okhdfc/P2M/9qs5b3id@oksbi/Airtel
13/05/2023,435668,1421.13,DR,11924.26,UPI/2b8n8v6ktcsc@okhdfc/P2M/s933xzxa@ptbsi/Amazon
13/05/2023,,1398.74,DR,10525.52,UPI/dlc7iw3gcnkm@okaxis/P2M/d9qdmdop@ptbsi/AxisBank
13/05/2023,,152.89,DR,10372.63,UPI/m4s20s754gbf@oksbi/P2M/0bmc9210@ptbyl/VENNA
13/05/2023,,99.86,DR,10272.77,UPI/4u8o2plijz2z@axl/P2M/e4h5892n@ptbsi/Amazon
12/05/2023,,936.94,DR,9335.83,UPI/sr4fqtg0riiu@oksbi/P2M/kdvkprlv@oksbi/BigBazaar
12/05/2023,271135,895.36,DR,8440.47,UPI/pfqnwlx75hhe@okaxis/P2M/2gcje0hw@paytm/AxisBank
12/05/2023,,1404.11,DR,7036.36,UPI/jvbm0nd8d2hj@paytm/P2M/vjnfiwn7@ptbyl/Edara
12/05/2023,,1101.3,DR,5935.06,UPI/syyysmn254li@axl/P2M/th8clo8b@ptbsi/VENNA
12/05/2023,,4949.17,CR,10884.23,UPI/148ijqcdxc1s@paytm
12/05/2023,,1220.5,DR,9663.73,UPI/76m12it4z6fj@axl/P2M/t6bts2g0@oksbi/Airtel
12/05/2023,,275.87,DR,9387.86,UPI/iepo9pc63d94@okaxis/P2M/8vmfjf6k@ptbyl/Chala
12/05/2023,,1205.25,DR,8182.61,UPI/9uw470k8ac15@oksbi/P2M/bi29txvv@oksbi/BigBazaar
12/05/2023,470288,533.45,DR,7649.16,UPI/iwxhph8w5m4g@okaxis/P2M/220xu36f@ptbyl/VENNA
12/05/2023,,1121.26,DR,6527.9,UPI/gol6iunasov7@axl/P2M/cctcvmhi@paytm/Edara
12/05/2023,,818.73,DR,5709.17,UPI/iozkqdsm3g7t@ybl/P2M/w3xtec95@oksbi/Flipkart
12/05/2023,644064,68.74,DR,5640.43,UPI/6fzp4ousbxoh@oksbi/P2M/tvarej5a@ptbyl/Airtel
11/05/2023,,1086.85,DR,4553.58,UPI/p56xshemqp1k@okhdfc/P2M/tfr4kdia@paytm/VENNA
11/05/2023,,1231.77,DR,3321.81,UPI/4gbekw6jopnl@okhdfc/P2M/5s28dwsj@oksbi/Airtel
11/05/2023,,1421.83,DR,1899.98,UPI/924q12ka50j9@oksbi/P2M/0dz4rude@ptbsi/Airtel
11/05/2023,449148,1473.01,DR,426.97,UPI/qmo22sy3jxor@axl/P2M/nvee3e11@ptbsi/BigBazaar
11/05/2023,,1858.83,CR,2285.8,UPI/qqxx324eb38n@okhdfc
11/05/2023,,752.81,DR,1532.99,UPI/qmobdi2buice@okaxis/P2M/oftdqhxf@ptbsi/Flipkart
11/05/2023,693156,1250.7,DR,282.29,UPI/u3qpdrftrakg@okhdfc/P2M/tm387o1y@ptbsi/BigBazaar
10/05/2023,468644,101.12,DR,181.17,UPI/yobtx0ue5id7@okaxis/P2M/bvcgxfld@ptbsi/VENNA
10/05/2023,,2889.03,CR,3070.2,UPI/gsc78ruzpj4e@ybl
10/05/2023,915074,124.34,DR,2945.86,UPI/rdle7aw7c1xz@okhdfc/P2M/bcib4lq8@ptbsi/BigBazaar
10/05/2023,,938.6,DR,2007.26,UPI/s73uz4btkgcb@paytm/P2M/0hc6ndbn@oksbi/Paytm
10/05/2023,840446,409.48,DR,1597.78,UPI/rggtk6zvqoij@axl/P2M/jspxjy67@ptbsi/Chala
10/05/2023,158256,743.92,DR,853.86,UPI/dwu31i3twdpt@paytm/P2M/mqrkxxq1@ptbyl/Airtel
10/05/2023,,442.14,DR,411.72,UPI/rbmo44eo10gx@okhdfc/P2M/erb2k3bb@ptbyl/Amazon
09/05/2023,,201.49,DR,210.23,UPI/bk947jfd97sp@axl/P2M/e1m1p889@paytm/AxisBank
09/05/2023,,53.15,DR,157.08,UPI/vyudrw0lt8v5@oksbi/P2M/o8602up3@ptbsi/Airtel
09/05/2023,,78.82,DR,78.26,UPI/176a6kstf9zp@paytm/P2M/20ygnesc@paytm/Edara
08/05/2023,706667,10.01,DR,68.25,UPI/5o8i2oohvh5l@ybl/P2M/zbfn82ab@oksbi/Flipkart
07/05/2023,581007,686.54,CR,754.79,UPI/evvytntcudh4@axl
07/05/2023,,1275.72,CR,2030.51,UPI/lfru83c6jzh0@ybl
07/05/2023,906105,1344.05,DR,686.46,UPI/95qn3uarv01v@okhdfc/P2M/hg0qr1ob@ptbyl/Amazon
07/05/2023,,400.06,DR,286.4,UPI/l2vmri6eb0t4@okaxis/P2M/zum0wt1o@oksbi/VENNA
07/05/2023,633268,117.31,DR,169.09,UPI/p6ku8smzzukj@oksbi/P2M/roywmwso@ptbsi/BigBazaar
07/05/2023,,3853.4,CR,4022.49,UPI/oc0bt0guh8iu@okaxis
06/05/2023,,878.95,DR,3143.54,UPI/venz2w80zdkf@oksbi/P2M/zg2eaq5j@oksbi/AxisBank
06/05/2023,,1475.44,DR,1668.1,UPI/25e9uiuiqvxe@paytm/P2M/dw1mnffh@ptbyl/Edara
06/05/2023,575108,2201.92,CR,3870.02,UPI/v0anad9dk1n5@paytm
06/05/2023,703995,943.89,DR,2926.13,UPI/dx5j338k71yy@okhdfc/P2M/5qu22u99@ptbyl/Amazon
06/05/2023,,413.52,DR,2512.61,UPI/fdfvk6ckdcml@okhdfc/P2M/dktg3k3g@paytm/Airtel
06/05/2023,289940,1037.14,DR,1475.47,UPI/kner2lrshdrm@okaxis/P2M/j37aecxy@paytm/Flipkart
06/05/2023,448083,432.54,DR,1042.93,UPI/kxa87wcadym0@oksbi/P2M/dd40b6on@ptbsi/AxisBank
06/05/2023,,979.52,DR,63.41,UPI/zu66qgnytgxp@okaxis/P2M/og3a6cin@ptbyl/Amazon
05/05/2023,543695,15.0,DR,48.41,UPI/5949goxz2620@axl/P2M/k3kydqlq@ptbyl/Flipkart
05/05/2023,,1501.64,CR,1550.05,UPI/pjzy4234hfsk@axl
05/05/2023,,578.93,DR,971.12,UPI/f0flba5zoe4i@paytm/P2M/1hi9cuv7@paytm/BigBazaar
05/05/2023,,3233.37,CR,4204.49,UPI/oizjlax7i2oo@paytm
05/05/2023,,221.03,DR,3983.46,UPI/ue2oirkxz6nb@oksbi/P2M/s8cqmymh@ptbsi/Flipkart
05/05/2023,472321,539.16,DR,3444.3,UPI/l9xpueunbgaz@okhdfc/P2M/jmdvs1ii@ptbsi/AxisBank
05/05/2023,,1278.4,DR,2165.9,UPI/ly2r983qtgwk@oksbi/P2M/q7nhmpbx@ptbsi/Amazon
05/05/2023,949407,1044.29,DR,1121.61,UPI/c4iipb0w8rz9@oksbi/P2M/6uuff1ca@ptbsi/AxisBank
05/05/2023,463793,719.69,DR,401.92,UPI/gy9rngdlrj55@okaxis/P2M/0aai8mko@ptbsi/Edara
04/05/2023,738894,296.56,DR,105.36,UPI/nd950lu35b8v@paytm/P2M/f5g4pdn8@oksbi/Chala
04/05/2023,,36.78,DR,68.58,UPI/ri1ympggd6ll@axl/P2M/hyl4ia2l@ptbyl/AxisBank
04/05/2023,170635,2089.63,CR,2158.21,UPI/mork9l9jtn1q@okhdfc
03/05/2023,189391,1074.52,DR,1083.69,UPI/6jjmu8jhtx50@paytm/P2M/9n0mt502@paytm/AxisBank
03/05/2023,,27.15,DR,1056.54,UPI/dkj8hypxvdou@axl/P2M/jphyp5ew@oksbi/Amazon
03/05/2023,522091,1034.35,DR,22.19,UPI/jzqudq605vu9@oksbi/P2M/pdexsike@ptbyl/AxisBank
03/05/2023,,4822.19,CR,4844.38,UPI/ntru1dtbve6e@okaxis
03/05/2023,,1098.61,DR,3745.77,UPI/6jq2nodfrxwl@oksbi/P2M/0s4df937@ptbyl/Paytm
03/05/2023,,305.26,DR,3440.51,UPI/lyoiq5v2czgy@oksbi/P2M/6fpp6wg0@oksbi/Paytm
03/05/2023,,378.74,DR,3061.77,UPI/wnfhq3ejp8ff@okaxis/P2M/9iqkpamu@oksbi/BigBazaar
03/05/2023,,3214.68,CR,6276.45,UPI/mdezjxvgkspq@okaxis
03/05/2023,622321,463.24,DR,5813.21,UPI/0q391nd8tltw@paytm/P2M/0v397835@ptbsi/Amazon
03/05/2023,741591,1453.37,DR,4359.84,UPI/z3p1qikeo7xj@axl/P2M/k236fgae@oksbi/VENNA
02/05/2023,,295.78,DR,4064.06,UPI/8b4475z1s6gr@axl/P2M/8x5kdknh@oksbi/Edara
02/05/2023,144593,1042.17,DR,3021.89,UPI/75nao85e669x@oksbi/P2M/gxcsx7hr@paytm/Paytm
02/05/2023,503330,882.64,DR,2139.25,UPI/hbnxdofy12lu@oksbi/P2M/uhe8v5ll@oksbi/Flipkart
02/05/2023,260139,1442.28,DR,696.97,UPI/4gg1g1vaeivx@paytm/P2M/9fm415ee@ptbyl/Amazon
02/05/2023,412168,55.23,DR,641.74,UPI/6w7ke43dnbwq@ybl/P2M/arfd6ue8@ptbsi/BigBazaar
02/05/2023,,270.9,DR,370.84,UPI/3u5ypw6r2343@paytm/P2M/4q4dr2qx@oksbi/Airtel
01/05/2023,292600,143.12,DR,227.72,UPI/tu0o4bdb79kq@paytm/P2M/ftcs4op6@paytm/Chala
01/05/2023,,182.86,DR,44.86,UPI/46zv7zhgl3yv@okhdfc/P2M/innoxuhi@ptbsi/Paytm
30/04/2023,753036,2826.65,CR,2871.51,UPI/if445736oyma@oksbi
30/04/2023,,327.85,DR,2543.66,UPI/wnvso6778r2d@axl/P2M/ex2fazew@ptbsi/Amazon
30/04/2023,,908.22,DR,1635.44,UPI/q6n25juyl86z@paytm/P2M/6d3p6xhg@ptbsi/AxisBank
30/04/2023,429962,1394.23,DR,241.21,UPI/jfsku0gybtdu@paytm/P2M/h1rlybs2@oksbi/VENNA
29/04/2023,,1493.63,CR,1734.84,UPI/a32ammiaxdsf@okhdfc
29/04/2023,,743.12,DR,991.72,UPI/8y94ilo1v7bj@axl/P2M/xc0owmzv@ptbsi/BigBazaar
29/04/2023,,525.51,DR,466.21,UPI/k7rhuh2bu2qu@okhdfc/P2M/afd4290c@ptbsi/Airtel
29/04/2023,,432.33,DR,33.88,UPI/xq16psnxy74e@okhdfc/P2M/aj3vxkl0@paytm/VENNA
29/04/2023,855512,1305.46,CR,1339.34,UPI/7gscuav9ctnb@axl
29/04/2023,206577,3321.82,CR,4661.16,UPI/1bxdx4bmaob0@paytm
