Date,Instrument ID,Amount,Type,Balance,Remarks
27/04/2024,161637,4034.81,CR,4063.39,UPI/rqv7m8qtzl3e@okaxis
27/04/2024,696287,643.61,DR,3419.78,UPI/mpge7f2f5xmd@okhdfc/P2M/1mxf62rk@paytm/AxisBank
26/04/2024,,335.73,DR,3084.05,UPI/vaf6dooz64lf@okhdfc/P2M/lthjwtfu@ptbyl/Airtel
26/04/2024,,1495.88,DR,1588.17,UPI/9tq8kux5vfxf@oksbi/P2M/wfddf4rm@ptbsi/Paytm
26/04/2024,,1233.55,DR,354.62,UPI/71x45pfe39jz@axl/P2M/d099kyju@ptbsi/BigBazaar
26/04/2024,,227.98,DR,126.64,UPI/sa6b3cp3dgz3@oksbi/P2M/ut7ns9n6@paytm/Edara
25/04/2024,,44.6,DR,82.04,UPI/jrvzqwnjvbnu@oksbi/P2M/2jsq023h@paytm/AxisBank
25/04/2024,,157.04,CR,239.08,UPI/erhftk1rl8c7@paytm
24/04/2024,561837,211.4,DR,27.68,UPI/m17y5yp0dbnb@oksbi/P2M/osi8utwm@oksbi/VENNA
24/04/2024,,303.21,CR,330.89,UPI/wanf1ot449c9@okhdfc
24/04/2024,,3324.69,CR,3655.58,UPI/bm8h2q6c4t7b@okhdfc
24/04/2024,,3573.86,CR,7229.44,UPI/btbriafvwyj3@ybl
24/04/2024,,3746.59,CR,10976.03,UPI/2tmojkm3ihyt@okhdfc
24/04/2024,357233,556.11,DR,10419.92,UPI/cl727xjp8vau@okhdfc/P2M/ck5axwt7@ptbyl/Flipkart
23/04/2024,,348.59,DR,10071.33,UPI/v7gnw74tm9f6@ybl/P2M/mzt4zro1@ptbsi/Flipkart
23/04/2024,267977,3578.76,CR,13650.09,UPI/8yn2zwadj37w@okhdfc
23/04/2024,,978.26,DR,12671.83,UPI/ku4tkr8i1htg@axl/P2M/4sqasa41@ptbsi/Amazon
23/04/2024,,4946.07,CR,17617.9,UPI/s2kt0i3zmvwo@axl
23/04/2024,,36.06,DR,17581.84,UPI/h8fh702m4qej@okaxis/P2M/rq9feb4e@oksbi/Flipkart
23/04/2024,,483.14,DR,17098.7,UPI/oz97troabgvo@okhdfc/P2M/i4vpil9k@oksbi/Chala
23/04/2024,671707,1185.62,DR,15913.08,UPI/14w9cnmowrt3@ybl/P2M/phvrn8n5@ptbsi/BigBazaar
23/04/2024,,1373.96,DR,14539.12,UPI/hmqk0n4734rt@okaxis/P2M/a3jjakrl@ptbyl/Edara
23/04/2024,,112.0,DR,14427.12,UPI/te3c9vn4mg9j@okaxis/P2M/90fprax9@oksbi/Amazon
23/04/2024,,124.94,DR,14302.18,UPI/6eaoj9um527p@okhdfc/P2M/14ixboqu@paytm/Amazon
23/04/2024,,1319.53,DR,12982.65,UPI/z5jzitbg2paw@oksbi/P2M/nbzp48ir@ptbyl/Paytm
23/04/2024,989202,1120.67,DR,11861.98,UPI/4sv52lcrdyhc@okaxis/P2M/qpwvmehc@paytm/VENNA
23/04/2024,,795.9,DR,11066.08,UPI/n6qz91jie3rd@okaxis/P2M/8tiom7a8@paytm/Chala
22/04/2024,,1269.08,DR,9797.0,UPI/7cxequp0wqdo@okaxis/P2M/pmq82l4h@oksbi/Chala
22/04/2024,,1026.72,DR,8770.28,UPI/37soxpl71u1v@oksbi/P2M/vut4d1sv@ptbsi/Edara
22/04/2024,536603,1362.51,DR,7407.77,UPI/x4bt7qha2qtr@paytm/P2M/9ax5y7ej@ptbyl/VENNA
22/04/2024,883299,2855.95,CR,10263.72,UPI/xzd21zjqefe6@ybl
22/04/2024,769416,1302.17,DR,8961.55,UPI/ojn9owqpte4c@axl/P2M/vpghuim8@oksbi/Chala
22/04/2024,,282.94,DR,8678.61,UPI/wy21qiivtbll@okhdfc/P2M/maqi1mry@oksbi/BigBazaar
22/04/2024,,1107.8,DR,7570.81,UPI/gs2gjcd93gzq@axl/P2M/j55cb3l6@ptbsi/Paytm
22/04/2024,179460,1425.31,DR,6145.5,UPI/tf02rikvr30t@paytm/P2M/5yl1ag92@oksbi/VENNA
22/04/2024,,4791.26,CR,10936.76,UPI/ga2bkdoo62j1@ybl
22/04/2024,,187.8,DR,10748.96,UPI/nvbw44rq5mp7@okhdfc/P2M/yd0v8lne@oksbi/Chala
22/04/2024,291142,1369.45,DR,9379.51,UPI/2uiyavb8ofgo@okaxis/P2M/tlfx4sz8@paytm/VENNA
22/04/2024,,878.18,DR,8501.33,UPI/1dx5kjivb7ya@oksbi/P2M/y9doxi9n@paytm/VENNA
22/04/2024,782130,4761.31,CR,13262.64,UPI/6ukyj0m2slzm@ybl
21/04/2024,,1493.71,DR,11768.93,UPI/fet7lyt6pjgu@ybl/P2M/wdnxhfz3@paytm/VENNA
21/04/2024,,1230.24,DR,10538.69,UPI/nqgv43u18pft@axl/P2M/up1n3w6m@ptbyl/VENNA
21/04/2024,,568.51,DR,9970.18,UPI/09e3tittncpf@okaxis/P2M/fz2keuta@paytm/VENNA
21/04/2024,562306,1325.83,DR,8644.35,UPI/543h55hr6o6d@okhdfc/P2M/np1kj0xz@paytm/AxisBank
21/04/2024,267491,3316.04,CR,11960.39,UPI/tjsmmwd9mz68@oksbi
21/04/2024,423251,151.79,DR,11808.6,UPI/ay6jb3474pwh@axl/P2M/f53lx8l5@oksbi/Flipkart
21/04/2024,193397,1329.9,CR,13138.5,UPI/8xvth74439zc@okhdfc
21/04/2024,,212.57,DR,12925.93,UPI/u9h1lc8hv0zy@ybl/P2M/0wxtu7bo@ptbsi/BigBazaar
21/04/2024,863418,290.91,DR,12635.02,UPI/jud3mihzh8op@ybl/P2M/smbcj79m@paytm/Edara
21/04/2024,,165.75,DR,12469.27,UPI/zomjq3uvazbo@paytm/P2M/0gfidb5w@ptbyl/Flipkart
21/04/2024,,669.71,DR,11799.56,UPI/zbi9z6di3ipj@ybl/P2M/bn3dm578@paytm/Paytm
21/04/2024,614865,766.57,DR,11032.99,UPI/wff6g8bb4lcn@okhdfc/P2M/aok6byz7@ptbyl/Edara
21/04/2024,,1471.73,DR,9561.26,UPI/ey80vh82csz4@oksbi/P2M/ovy8jzxl@ptbyl/Paytm
20/04/2024,,588.83,DR,8972.43,UPI/ooychf0uujwm@oksbi/P2M/3pvjl9ln@ptbyl/VENNA
20/04/2024,723352,1011.15,DR,7961.28,UPI/ire2pacyf1k3@paytm/P2M/v7kze8uz@ptbsi/BigBazaar
20/04/2024,,622.13,DR,7339.15,UPI/8pmxe33ulbuo@ybl/P2M/gvsq1h5a@paytm/Paytm
20/04/2024,,196.89,DR,7142.26,UPI/4s5e8pjs1455@okaxis/P2M/im3hobwp@paytm/VENNA
20/04/2024,358193,777.52,DR,6364.74,UPI/mw5f36ldp2p5@okaxis/P2M/eytvijtj@ptbsi/Paytm
20/04/2024,,670.23,DR,5694.51,UPI/rg39egtgdn41@paytm/P2M/27z02bqj@paytm/Paytm
20/04/2024,,3677.13,CR,9371.64,UPI/iwy3t69tlzc6@axl
20/04/2024,,4031.66,CR,13403.3,UPI/qxu7i0hkcahl@paytm
20/04/2024,598487,858.69,DR,12544.61,UPI/kl8uvfqd51ob@ybl/P2M/bb7su2gs@oksbi/Amazon
20/04/2024,,1086.83,DR,11457.78,UPI/km0fvd2oen6u@okaxis/P2M/mvwbs2vz@ptbsi/Amazon
20/04/2024,934083,827.6,DR,10630.18,UPI/yoxo5gn50iwe@oksbi/P2M/fdx1nxpt@ptbyl/AxisBank
20/04/2024,,572.99,DR,10057.19,UPI/8vocb4asqf8r@axl/P2M/havl8ypw@ptbyl/Chala
20/04/2024,145584,93.69,DR,9963.5,UPI/hwal41ji9p4n@axl/P2M/wiy7l2ix@ptbsi/Edara
19/04/2024,730767,405.78,DR,9557.72,UPI/j75c864mzcps@ybl/P2M/zh9xpl2l@paytm/Amazon
19/04/2024,,1305.51,DR,8252.21,UPI/f0f6zsqv529s@okaxis/P2M/w85lt6ts@ptbyl/Flipkart
19/04/2024,,2400.32,CR,10652.53,UPI/7edsdgkjrrep@okaxis
19/04/2024,790724,1461.38,DR,9191.15,UPI/dj57my8vdqze@paytm/P2M/4uaxzjec@ptbyl/Chala
19/04/2024,331170,66.47,DR,9124.68,UPI/ltlvfrv6rz4z@ybl/P2M/bvs7jhoo@oksbi/BigBazaar
19/04/2024,,1480.45,CR,10605.13,UPI/a00efp79vi3m@okaxis
19/04/2024,775461,4594.2,CR,15199.33,UPI/b274qhbjo5o8@paytm
19/04/2024,885071,2708.94,CR,17908.27,UPI/fthnkyl872ly@paytm
19/04/2024,,1390.54,DR,16517.73,UPI/gedwcgr1s63f@paytm/P2M/x1bpe8u3@paytm/Chala
19/04/2024,,200.25,DR,16317.48,UPI/mxsqaqgte10e@paytm/P2M/xzr0t76n@ptbyl/Chala
19/04/2024,,370.13,CR,16687.61,UPI/y7jca8w09dh5@paytm
19/04/2024,,1272.18,DR,15415.43,UPI/fhczirh76c2n@oksbi/P2M/z9r8b3nm@oksbi/Flipkart
19/04/2024,,156.66,DR,15258.77,UPI/6ys29v8f5asl@okaxis/P2M/tfi0azgi@ptbyl/Chala
18/04/2024,,440.03,DR,14818.74,UPI/no56v4wlllww@axl/P2M/a7cp8f3b@ptbsi/AxisBank
18/04/2024,119716,4681.24,CR,19499.98,UPI/ga93wgqkfmht@paytm
18/04/2024,,58.58,DR,19441.4,UPI/ci70yx7fe442@paytm/P2M/lv3olpk3@oksbi/Edara
18/04/2024,,3425.3,CR,22866.7,UPI/m9bxdp4kb6cb@ybl
18/04/2024,846953,534.81,DR,22331.89,UPI/5q5hgh4a1t7k@ybl/P2M/h2xnytwt@ptbyl/VENNA
18/04/2024,,740.95,DR,21590.94,UPI/ea3ssiopzcid@oksbi/P2M/1lkog8ru@ptbsi/BigBazaar
18/04/2024,294145,203.47,DR,21387.47,UPI/9vhjrihu9zay@paytm/P2M/7uokvsfx@ptbsi/Paytm
18/04/2024,532616,1386.58,DR,20000.89,UPI/re8oh6zbls45@okhdfc/P2M/xpj7a2w7@ptbsi/Amazon
18/04/2024,,222.22,DR,19778.67,UPI/ls4567qzfh1t@ybl/P2M/nnfvc62d@oksbi/Airtel
18/04/2024,875899,481.44,DR,19297.23,UPI/6k6afk2un9tg@ybl/P2M/9yuj9axl@oksbi/Chala
18/04/2024,,925.72,DR,18371.51,UPI/eg9z0mc8t7lx@oksbi/P2M/23kjbqmv@oksbi/Paytm
18/04/2024,515689,1482.45,DR,16889.06,UPI/0porapjuaelz@oksbi/P2M/m3hzxe4f@oksbi/Paytm
18/04/2024,991375,4225.83,CR,21114.89,UPI/89juhbsuqgpu@paytm
17/04/2024,,1334.93,DR,19779.96,UPI/6mfp3z2p24bw@axl/P2M/etkz9scy@ptbyl/Edara
17/04/2024,824129,154.82,DR,19625.14,UPI/etitqbmzqbmf@ybl/P2M/8dxq1wnd@oksbi/Amazon
17/04/2024,,4105.68,CR,23730.82,UPI/ps0gsqhgncbh@paytm
17/04/2024,455403,251.64,DR,23479.18,UPI/4pvh147pznog@okhdfc/P2M/xyr4toxc@oksbi/Airtel
17/04/2024,,10.48,DR,23468.7,UPI/poacczi8q9vz@paytm/P2M/5jgbwtc2@ptbsi/Amazon
17/04/2024,828354,1002.04,DR,22466.66,UPI/d07bamrvj6sx@axl/P2M/37uc31ws@ptbsi/AxisBank
17/04/2024,557023,646.46,DR,21820.2,UPI/aktod85pgpeq@okhdfc/P2M/dkkos0tr@ptbyl/Paytm
17/04/2024,,2593.7,CR,24413.9,UPI/wnp8jiltz6nl@oksbi
17/04/2024,,82.69,DR,24331.21,UPI/xdbeibhyu5w9@paytm/P2M/fbyr1x1d@oksbi/Edara
17/04/2024,222552,128.36,DR,24202.85,UPI/o9q5z26rsuub@ybl/P2M/c8ook39t@ptbyl/AxisBank
17/04/2024,819203,850.96,DR,23351.89,UPI/qxgm6hqish7c@okhdfc/P2M/0wqtzum5@oksbi/BigBazaar
17/04/2024,312194,1469.7,DR,21882.19,UPI/p2ef7lbagagz@paytm/P2M/tk0hxalg@oksbi/Edara
17/04/2024,,261.85,DR,21620.34,UPI/m07yfp1g1n9c@oksbi/P2M/o4nia2t0@ptbyl/Airtel
16/04/2024,215113,3636.8,CR,25257.14,UPI/24i7hmqccbcq@oksbi
16/04/2024,923112,1115.5,DR,24141.64,UPI/1ezhkkqixk3f@okaxis/P2M/4ezqpkxm@oksbi/Edara
16/04/2024,196430,795.78,DR,23345.86,UPI/2zwmdhwz55gk@okhdfc/P2M/i86hnf86@ptbsi/Amazon
16/04/2024,,247.49,DR,23098.37,UPI/ae571ic0frgp@oksbi/P2M/je4stvdq@ptbsi/Edara
16/04/2024,,519.37,DR,22579.0,UPI/wtwvytpvh0mf@oksbi/P2M/kc1qn8ah@ptbsi/Chala
16/04/2024,,932.91,DR,21646.09,UPI/qzz9iankxyfr@axl/P2M/ma0mehqo@oksbi/Edara
16/04/2024,,1460.63,DR,20185.46,UPI/o2y4slavkps8@oksbi/P2M/n5l8gxk6@ptbsi/Chala
16/04/2024,,288.74,DR,19896.72,UPI/0w8r651tb7q8@okhdfc/P2M/jj8o4avn@paytm/Airtel
16/04/2024,,1133.13,DR,18763.59,UPI/c2qqonprymo8@oksbi/P2M/zt0tvrj9@ptbsi/VENNA
16/04/2024,164289,553.71,DR,18209.88,UPI/g3ep7gs88hlu@okhdfc/P2M/irg7di83@oksbi/Airtel
16/04/2024,791682,815.52,DR,17394.36,UPI/yillc1z93z5d@oksbi/P2M/s6hk94zk@ptbsi/Edara
16/04/2024,,4277.22,CR,21671.58,UPI/bnkfeek4cp80@ybl
16/04/2024,,218.19,DR,21453.39,UPI/48gkq3rkcl8m@oksbi/P2M/4ne994u0@oksbi/Flipkart
15/04/2024,,708.91,DR,20744.48,UPI/tfdem87q3qf4@okaxis/P2M/u17qn3tt@paytm/Chala
15/04/2024,208896,1243.81,DR,19500.67,UPI/oopi9dij0pxn@okhdfc/P2M/yyx35rgl@paytm/Edara
15/04/2024,,51.93,DR,19448.74,UPI/j7cwkagmui7l@okaxis/P2M/all3qkr8@paytm/Chala
15/04/2024,,186.42,DR,19262.32,UPI/ws959ricblyo@axl/P2M/gi8pobt6@oksbi/Edara
15/04/2024,478940,1142.83,DR,18119.49,UPI/95tfnxb1d6lq@oksbi/P2M/s5lavcyr@paytm/Edara
15/04/2024,,768.23,DR,17351.26,UPI/o8kbwsrhl6xf@axl/P2M/o3nkzm1d@ptbyl/AxisBank
15/04/2024,191870,864.74,DR,16486.52,UPI/8qixutvz65vb@okhdfc/P2M/v6axwbrv@ptbyl/VENNA
15/04/2024,,1093.89,DR,15392.63,UPI/besz9glwnea0@oksbi/P2M/seuotg3b@oksbi/VENNA
15/04/2024,,1147.86,DR,14244.77,UPI/lv3fyiw79p94@paytm/P2M/1awaqq2g@ptbsi/Airtel
15/04/2024,738571,1561.43,CR,15806.2,UPI/8yqxhy2i0dsq@ybl
15/04/2024,,249.15,DR,15557.05,UPI/5o3blwbnajx8@okaxis/P2M/tyeuhf91@ptbsi/Paytm
15/04/2024,,1284.48,DR,14272.57,UPI/v9poxmq3bu9a@okaxis/P2M/hdzfijwt@paytm/Chala
15/04/2024,,420.14,DR,13852.43,UPI/xto4r1oh9z54@axl/P2M/8sa42zi7@oksbi/Paytm
14/04/2024,,1424.58,CR,15277.01,UPI/r61sam0zyiep@paytm
14/04/2024,967094,252.31,DR,15024.7,UPI/we1otprfr6ah@axl/P2M/fzgzkpfj@paytm/Amazon
14/04/2024,,676.65,DR,14348.05,UPI/zzo9y36cc129@okhdfc/P2M/v0mzdgoo@ptbyl/Paytm
14/04/2024,617707,403.55,DR,13944.5,UPI/v4jbultr4tt5@oksbi/P2M/bczcux22@paytm/BigBazaar
14/04/2024,,919.72,DR,13024.78,UPI/4z7xaiwfqj9e@ybl/P2M/vn8bmpqa@ptbyl/Flipkart
14/04/2024,,970.46,DR,12054.32,UPI/r82q86mlvn8a@axl/P2M/y95px9lu@oksbi/Chala
14/04/2024,427908,1105.32,DR,10949.0,UPI/hsho8dcmc4b1@okaxis/P2M/4gwczcha@oksbi/Edara
14/04/2024,,1175.72,DR,9773.28,UPI/c2z2vcpohojl@axl/P2M/c2uqrz49@ptbsi/VENNA
14/04/2024,,880.76,DR,8892.52,UPI/p9ibra68oxcf@axl/P2M/2iupxpxn@ptbyl/Amazon
14/04/2024,,1117.82,DR,7774.7,UPI/qdufh6dffdus@okaxis/P2M/40ksvnek@paytm/Amazon
14/04/2024,462572,199.07,DR,7575.63,UPI/ogk8qnww1amk@oksbi/P2M/n0wxodhw@ptbyl/BigBazaar
14/04/2024,,1419.57,DR,6156.06,UPI/wzgy5xnvcf1i@axl/P2M/zmzah30z@ptbsi/Airtel
14/04/2024,,435.63,DR,5720.43,UPI/g12u2o7d65do@axl/P2M/aj72oodg@paytm/AxisBank
13/04/2024,,473.18,DR,5247.25,UPI/nc9ikpcngq3v@ybl/P2M/eppcideg@paytm/VENNA
13/04/2024,,432.93,DR,4814.32,UPI/0btg0dq69mnp@oksbi/P2M/z8jsucsy@ptbsi/Chala
13/04/2024,951589,1378.16,DR,3436.16,UPI/yjvf7ksviynj@axl/P2M/5yh9868s@oksbi/Amazon
13/04/2024,,1418.59,DR,2017.57,UPI/c5gu0qw4vr1y@paytm/P2M/ga1djc5f@oksbi/AxisBank
13/04/2024,,1268.98,DR,748.59,UPI/8hbrmswqetwq@okhdfc/P2M/mfgr4vp9@paytm/VENNA
13/04/2024,723137,739.28,DR,9.31,UPI/vetx54dn0hf5@paytm/P2M/b18i8p0c@ptbyl/BigBazaar
13/04/2024,,2091.23,CR,2100.54,UPI/3n3hiceak4iz@ybl
13/04/2024,193405,136.12,DR,1964.42,UPI/m3yad686ikqs@okhdfc/P2M/orlvdgnq@paytm/Paytm
13/04/2024,862480,2766.0,CR,4730.42,UPI/y7veom9yoehw@okaxis
13/04/2024,,1015.73,DR,3714.69,UPI/codwjsawsgj3@paytm/P2M/cp4pqx90@ptbsi/Edara
13/04/2024,295827,180.53,DR,3534.16,UPI/xu0o874fvhm9@okaxis/P2M/pmdo9u67@ptbyl/Amazon
13/04/2024,318918,1261.47,DR,2272.69,UPI/gb3b900hsyft@okhdfc/P2M/24q15u9w@ptbsi/Flipkart
12/04/2024,618447,874.17,DR,1398.52,UPI/uczwvgggzih6@okhdfc/P2M/5lrg4sl7@ptbsi/VENNA
12/04/2024,794055,1026.52,DR,372.0,UPI/ln60lct014u9@okaxis/P2M/xvgzul2t@ptbsi/Amazon
12/04/2024,,1798.77,CR,2170.77,UPI/oq0p14p5tjjh@okhdfc
12/04/2024,491144,186.75,DR,1984.02,UPI/8cduitg63qgs@paytm/P2M/la57bduq@ptbsi/Edara
12/04/2024,394290,1359.88,DR,624.14,UPI/dcxpun4np1zh@ybl/P2M/8y7onzz5@oksbi/Flipkart
12/04/2024,,447.55,CR,1071.69,UPI/xvf4ufw6gpr3@oksbi
12/04/2024,179210,507.8,DR,563.89,UPI/qjm3jdavvhb7@axl/P2M/9fdubo39@ptbyl/VENNA
11/04/2024,,3516.14,CR,4080.03,UPI/xcwoueybp3xn@okaxis
11/04/2024,234805,529.52,DR,3550.51,UPI/17z8ji2ep3xo@okhdfc/P2M/2smt42ea@oksbi/Amazon
11/04/2024,274997,610.47,DR,2940.04,UPI/q1m3bjf5qcx8@okaxis/P2M/ztvzgylh@oksbi/Amazon
11/04/2024,665441,830.16,CR,3770.2,UPI/u5bpdoskwtna@okaxis
11/04/2024,,283.17,DR,3487.03,UPI/d5g5kzuumju4@axl/P2M/w1sst9zm@ptbsi/BigBazaar
11/04/2024,456201,826.33,DR,2660.7,UPI/e0zrloc5pey7@paytm/P2M/2rszyrx1@oksbi/Edara
11/04/2024,,116.27,CR,2776.97,UPI/4m52mw980aok@axl
11/04/2024,,746.51,DR,2030.46,UPI/djbx6jiv31lh@paytm/P2M/w2q655c9@ptbsi/BigBazaar
11/04/2024,,908.22,DR,1122.24,UPI/jrzjcisitwej@ybl/P2M/6ehgvht2@paytm/Amazon
11/04/2024,,4285.55,CR,5407.79,UPI/q6y89837xpci@okhdfc
11/04/2024,,1178.28,DR,4229.51,UPI/rdjt6g5g0dij@oksbi/P2M/lxbuscl2@oksbi/AxisBank
11/04/2024,,1671.71,CR,5901.22,UPI/03no6tl9tiul@oksbi
11/04/2024,,959.92,DR,4941.3,UPI/5rz2fek4mh9r@axl/P2M/6vy92ajf@oksbi/Flipkart
10/04/2024,,1086.37,DR,3854.93,UPI/ihshupc26bsb@oksbi/P2M/uairep7e@oksbi/BigBazaar
10/04/2024,,655.77,DR,3199.16,UPI/3o2aqrpzbime@paytm/P2M/qyps58g3@ptbsi/Amazon
10/04/2024,,872.25,DR,2326.91,UPI/nn3du13iu6ib@ybl/P2M/xg22vp22@ptbyl/AxisBank
10/04/2024,,1007.8,DR,1319.11,UPI/3py057d1mz71@ybl/P2M/apu903wl@paytm/AxisBank
10/04/2024,,340.19,DR,978.92,UPI/qawpsohrzzro@paytm/P2M/6ituqlzz@paytm/Paytm
10/04/2024,,537.15,DR,441.77,UPI/dcm6vcb8udbk@paytm/P2M/xgqfg3hk@ptbyl/AxisBank
10/04/2024,198749,4996.12,CR,5437.89,UPI/xfsb5thxh1ws@okaxis
09/04/2024,,15.1,DR,5422.79,UPI/sw1v1ltwsz5c@oksbi/P2M/dicsnl6d@oksbi/Edara
09/04/2024,414479,833.52,DR,4589.27,UPI/f19kcaw91xfm@axl/P2M/0m6jug2s@ptbsi/BigBazaar
09/04/2024,231814,856.91,DR,3732.36,UPI/fp10p4dvq3r0@oksbi/P2M/tkmatjv8@paytm/Airtel
09/04/2024,566924,377.2,DR,3355.16,UPI/iknr09k20qc1@oksbi/P2M/wdt9e1w9@ptbsi/Chala
09/04/2024,,568.89,DR,2786.27,UPI/861q0ldnp7bm@ybl/P2M/x5vxb6g4@ptbsi/Edara
09/04/2024,204695,445.89,DR,2340.38,UPI/beb7hb8ajvsd@okhdfc/P2M/xd0uaxlb@paytm/Edara
09/04/2024,,725.58,DR,1614.8,UPI/8rcunpw3v1aj@oksbi/P2M/u9tdpy8g@ptbyl/VENNA
09/04/2024,,1458.75,DR,156.05,UPI/lqby3tnggj7o@axl/P2M/shu54lr1@oksbi/BigBazaar
08/04/2024,,3441.18,CR,3597.23,UPI/idmpbxtyhjpq@paytm
08/04/2024,595285,525.38,DR,3071.85,UPI/zg23oxhhub1s@axl/P2M/zth77zkz@ptbsi/AxisBank
08/04/2024,,1194.52,DR,1877.33,UPI/aby0ea2gkukb@okaxis/P2M/iutthmem@ptbsi/BigBazaar
08/04/2024,661768,675.66,DR,1201.67,UPI/1jxttn83127o@axl/P2M/jyb0i8cp@paytm/VENNA
07/04/2024,490167,628.38,DR,573.29,UPI/nm8n7kdgfbzb@axl/P2M/y3h7qo0y@oksbi/Flipkart
07/04/2024,,1444.33,CR,2017.62,UPI/0mhc5vi9knhq@ybl
07/04/2024,422898,769.34,CR,2786.96,UPI/79vmfo9bb2jo@oksbi
07/04/2024,,684.06,DR,2102.9,UPI/ji1d97nq2hne@axl/P2M/fyfgtzz4@ptbsi/VENNA
07/04/2024,930997,1340.52,DR,762.38,UPI/3jyfebk70dv2@okaxis/P2M/ivto280d@ptbyl/Airtel
07/04/2024,836919,642.0,DR,120.38,UPI/gll1wlelhfnw@oksbi/P2M/ufefb4dg@ptbsi/Paytm
07/04/2024,,95.64,DR,24.74,UPI/cbyphtdo4wpg@oksbi/P2M/8j6na49x@paytm/Chala
06/04/2024,812073,2228.12,CR,2252.86,UPI/ec8ln0nkk0uw@axl
06/04/2024,167934,1382.46,DR,870.4,UPI/ezvraunwh5eb@okaxis/P2M/q1kjlhuy@oksbi/Flipkart
06/04/2024,912610,802.95,DR,67.45,UPI/527d89i5y0po@okaxis/P2M/7d0e9z5u@ptbyl/Flipkart
05/04/2024,407773,614.18,CR,681.63,UPI/kdmapy6a9h5n@okaxis
05/04/2024,,577.84,DR,103.79,UPI/iviamhysz844@ybl/P2M/ffj3r6fl@ptbsi/VENNA
05/04/2024,,33.39,DR,70.4,UPI/xpnszlfosw5w@okhdfc/P2M/h8gkr295@paytm/Edara
05/04/2024,,2525.38,CR,2595.78,UPI/9cl67122sgy7@axl
05/04/2024,531377,410.1,DR,2185.68,UPI/g1rrrv8mocvd@okhdfc/P2M/tdeyewmi@ptbyl/Chala
05/04/2024,,892.37,DR,1293.31,UPI/f1mi3ykcjfcq@ybl/P2M/5g4f76cf@paytm/BigBazaar
05/04/2024,,621.51,DR,671.8,UPI/r1fg2ee1g9cf@oksbi/P2M/o3l5nacj@paytm/Chala
04/04/2024,116378,1004.09,CR,1675.89,UPI/r900rg4s9jpx@oksbi
04/04/2024,405621,1072.37,DR,603.52,UPI/c9hhfj6yokaj@axl/P2M/o39n96n3@oksbi/Edara
04/04/2024,115840,475.88,DR,127.64,UPI/9tkpf1of9yzu@okaxis/P2M/34kjs6qy@ptbsi/Airtel
04/04/2024,,3307.14,CR,3434.78,UPI/kc4new8cth2s@ybl
