Date,Instrument ID,Amount,Type,Balance,Remarks
27/11/2021,,597.46,DR,4327.04,UPI/piexmyjscwh0@ybl/P2M/yoyf6u4f@ptbyl/BigBazaar
27/11/2021,,615.1,DR,3711.94,UPI/l5170zcm851q@okaxis/P2M/1c5k6htt@ptbsi/Amazon
27/11/2021,,70.84,DR,3641.1,UPI/q2xa2hms9i6v@ybl/P2M/fpq7yf14@paytm/BigBazaar
27/11/2021,267622,658.06,DR,2983.04,UPI/mno6mcu1a8se@paytm/P2M/rg0z82m9@ptbyl/Paytm
27/11/2021,314988,4346.19,CR,7329.23,UPI/dm1b8fcio7ur@okaxis
27/11/2021,,512.18,DR,6817.05,UPI/g5rgyzatpd4b@okaxis/P2M/twgdowr9@ptbyl/Edara
27/11/2021,369547,1350.62,DR,5466.43,UPI/dewq7tyq7kmh@paytm/P2M/o124ybvq@ptbyl/Amazon
27/11/2021,,440.25,DR,5026.18,UPI/kgfn0xmboank@okaxis/P2M/2k5bzznu@ptbsi/BigBazaar
27/11/2021,,18.26,DR,5007.92,UPI/r15ph6uzknmq@paytm/P2M/o0q0ulav@ptbyl/VENNA
27/11/2021,,1612.68,CR,6620.6,UPI/iew0pv4f2qsk@paytm
27/11/2021,,848.79,DR,5771.81,UPI/kznvsnj5ebqi@okaxis/P2M/2lxmb5ok@ptbyl/Amazon
27/11/2021,,336.67,DR,5435.14,UPI/7ddmqgn0ou9t@axl/P2M/qje5mw82@ptbsi/AxisBank
27/11/2021,634563,3382.83,CR,8817.97,UPI/efuly68uuroh@ybl
26/11/2021,,576.53,DR,8241.44,UPI/aod4eq21yvdj@ybl/P2M/yghu02wm@oksbi/Airtel
26/11/2021,,4504.62,CR,12746.06,UPI/ugoy7a7otew2@oksbi
26/11/2021,112289,265.79,DR,12480.27,UPI/y76px5xwisby@okaxis/P2M/0eeoa8u2@oksbi/Flipkart
26/11/2021,,2547.1,CR,15027.37,UPI/5p06qp2cinkt@paytm
26/11/2021,312991,1220.95,DR,13806.42,UPI/ecwrpz0efpgj@ybl/P2M/kbzra3p7@ptbyl/Edara
26/11/2021,323536,990.69,DR,12815.73,UPI/1i9purjz3oso@okaxis/P2M/8gu4p21t@ptbsi/AxisBank
26/11/2021,,679.95,DR,12135.78,UPI/rwe51kl5vous@axl/P2M/dxvenl1v@paytm/VENNA
26/11/2021,,242.57,DR,11893.21,UPI/bz34yxx2hg48@oksbi/P2M/yjqxirz6@ptbyl/VENNA
26/11/2021,156663,155.12,DR,11738.09,UPI/qdul3cnngm7r@oksbi/P2M/hva770aw@ptbyl/Edara
26/11/2021,598735,778.49,DR,10959.6,UPI/vrebhyy1eas3@axl/P2M/wd4uwvyd@oksbi/Airtel
26/11/2021,,739.72,DR,10219.88,UPI/v2wnjjvm4hkw@ybl/P2M/uou5lyyk@ptbyl/Chala
26/11/2021,766916,80.19,DR,10139.69,UPI/q8r8956d34z9@oksbi/P2M/jk97i5vt@paytm/Flipkart
26/11/2021,,2629.82,CR,12769.51,UPI/dp9tnobehzg8@okhdfc
25/11/2021,799090,1438.86,DR,11330.65,UPI/bhw2nastea0n@ybl/P2M/jxuvfb9n@ptbyl/AxisBank
25/11/2021,,13.86,DR,11316.79,UPI/uwdhlt7ywjyn@oksbi/P2M/6a0mx0fc@oksbi/Flipkart
25/11/2021,476575,1070.18,DR,10246.61,UPI/rg06p838xfkc@axl/P2M/83nmcdxi@paytm/Airtel
25/11/2021,,953.86,DR,9292.75,UPI/d85ehhrllmqt@axl/P2M/aaw2klux@ptbsi/AxisBank
25/11/2021,,1233.03,DR,8059.72,UPI/20wyp7c6bdwx@okaxis/P2M/vxm7x2ni@oksbi/Amazon
25/11/2021,152061,760.74,DR,7298.98,UPI/sr2q2ox0ca7x@okhdfc/P2M/k8t40qbz@paytm/BigBazaar
25/11/2021,,1417.55,DR,5881.43,UPI/42bv9d0tm0ts@okaxis/P2M/docatbjw@ptbsi/Paytm
25/11/2021,,694.73,DR,5186.7,UPI/mufj7z3q0v9y@okhdfc/P2M/pto90jpd@ptbyl/Airtel
25/11/2021,,784.98,DR,4401.72,UPI/cd61j90gm1jf@axl/P2M/8xblfvdz@paytm/Airtel
25/11/2021,413117,1398.22,DR,3003.5,UPI/h132nritsdjp@oksbi/P2M/3pfqnd6q@ptbyl/Edara
25/11/2021,,782.41,DR,2221.09,UPI/g0bjbsnu3qmx@paytm/P2M/dksv34gh@ptbyl/Amazon
25/11/2021,946057,774.8,DR,1446.29,UPI/xxnu1scmavua@okhdfc/P2M/6nb7gvj0@paytm/Amazon
25/11/2021,,1791.77,CR,3238.06,UPI/o8kgd76sh73e@oksbi
24/11/2021,,823.92,DR,2414.14,UPI/4pe2513c3qz2@okhdfc/P2M/t7bnvp4e@paytm/Flipkart
24/11/2021,,1348.07,DR,1066.07,UPI/h5k6mr1lfxz8@oksbi/P2M/ir4cgo8n@oksbi/Paytm
24/11/2021,,635.13,DR,430.94,UPI/x0zy99lyn5r8@oksbi/P2M/4advapl3@ptbsi/Edara
24/11/2021,,82.54,DR,348.4,UPI/cw2x4zjkwdfs@oksbi/P2M/vaf6s6i7@ptbyl/Amazon
24/11/2021,,124.04,DR,224.36,UPI/52pidcgkjsx3@paytm/P2M/of9v5rts@paytm/Airtel
24/11/2021,,298.96,CR,523.32,UPI/5zi3rku497wg@ybl
23/11/2021,,3992.8,CR,4516.12,UPI/j9io0wpej602@ybl
23/11/2021,,488.21,DR,4027.91,UPI/vysqb63as4fu@okaxis/P2M/nfps28wd@paytm/Edara
23/11/2021,154227,1425.89,DR,2602.02,UPI/x1dhn5bm3va1@paytm/P2M/z9agg8qx@ptbsi/BigBazaar
23/11/2021,,392.99,DR,2209.03,UPI/7bfuub5a0r4r@okaxis/P2M/hfedcm0x@paytm/Paytm
23/11/2021,631888,677.78,DR,1531.25,UPI/ifw2lp8rwddx@axl/P2M/pybb9zmt@oksbi/VENNA
23/11/2021,534851,1141.97,DR,389.28,UPI/564jcc8g4i6k@okhdfc/P2M/jk1ivih3@ptbyl/BigBazaar
22/11/2021,977788,1160.84,CR,1550.12,UPI/cl0vxuky1lod@paytm
22/11/2021,,3718.38,CR,5268.5,UPI/1qn3idumd1kw@okhdfc
22/11/2021,,393.38,DR,4875.12,UPI/6hflsrjuqnin@axl/P2M/e2pol4y5@oksbi/Edara
22/11/2021,,1424.21,DR,3450.91,UPI/id5haqa1yzqc@ybl/P2M/zwekhkuj@paytm/AxisBank
22/11/2021,,118.46,DR,3332.45,UPI/9sz6tc0eqfhk@okaxis/P2M/1e4ky080@paytm/VENNA
22/11/2021,337066,708.55,DR,2623.9,UPI/g40ezdz36i0c@ybl/P2M/f47eunv6@ptbsi/BigBazaar
22/11/2021,,1034.98,DR,1588.92,UPI/vub0mxrnoabq@axl/P2M/gsxpd7ol@paytm/Chala
22/11/2021,,1256.59,DR,332.33,UPI/1baeqd3033ks@okhdfc/P2M/tx85uj49@paytm/BigBazaar
22/11/2021,,3160.31,CR,3492.64,UPI/z6zc1vo4blib@oksbi
22/11/2021,,33.96,DR,3458.68,UPI/mft99zoez7tv@paytm/P2M/uo4fichx@paytm/Flipkart
22/11/2021,,1437.24,DR,2021.44,UPI/rvfnqcfyk1sd@paytm/P2M/nv8d5tqh@oksbi/BigBazaar
22/11/2021,647259,1086.53,DR,934.91,UPI/uwex7ry4dlfy@axl/P2M/d0rdyb8z@ptbsi/Paytm
21/11/2021,,712.03,DR,222.88,UPI/zho6621ddk98@ybl/P2M/zt9xizio@oksbi/Airtel
21/11/2021,625661,448.43,CR,671.31,UPI/5e6pea7szv3m@oksbi
21/11/2021,,185.09,DR,486.22,UPI/oizzd5ge7x9l@okhdfc/P2M/klaval9t@paytm/VENNA
21/11/2021,,139.04,DR,347.18,UPI/k4oxcynqneng@paytm/P2M/bccbzvdp@oksbi/Chala
21/11/2021,,187.63,DR,159.55,UPI/vi943rdnlgqk@axl/P2M/afar7grt@ptbsi/BigBazaar
21/11/2021,,109.69,DR,49.86,UPI/oyvzlz7wh6h9@okhdfc/P2M/z1djx34l@oksbi/Amazon
21/11/2021,,4406.39,CR,4456.25,UPI/xvsfqolbfv29@okhdfc
20/11/2021,822434,369.19,DR,4087.06,UPI/4run8cyus59l@okhdfc/P2M/o08v59c3@ptbsi/Airtel
20/11/2021,940369,180.32,DR,3906.74,UPI/x8ll4tg60gxs@ybl/P2M/zmue252s@oksbi/Paytm
20/11/2021,544375,1073.94,DR,2832.8,UPI/ym5j9af8h742@ybl/P2M/uigtv1en@paytm/AxisBank
20/11/2021,,1462.15,DR,1370.65,UPI/ex1ya1p0ldws@okhdfc/P2M/1pd5vs62@paytm/Flipkart
20/11/2021,,1077.45,DR,293.2,UPI/h1nunbaoc167@okaxis/P2M/ga7puujz@paytm/Paytm
20/11/2021,,203.2,DR,90.0,UPI/fftt1b32q2p8@ybl/P2M/7vyaxu60@oksbi/VENNA
19/11/2021,,4904.8,CR,4994.8,UPI/gzru54pehayo@ybl
19/11/2021,351322,429.34,DR,4565.46,UPI/3jk0g3gdb919@paytm/P2M/67wfbgx5@ptbsi/Edara
19/11/2021,,1576.81,CR,6142.27,UPI/wi8rvnzknf0n@okhdfc
19/11/2021,,885.56,DR,5256.71,UPI/fhlz28qhn6zt@axl/P2M/ngt0tea2@ptbyl/Paytm
19/11/2021,,1158.42,DR,4098.29,UPI/10g6ikh3s3ym@okaxis/P2M/6ylfx18p@oksbi/Amazon
19/11/2021,952987,99.69,DR,3998.6,UPI/dkwe64lgz73u@ybl/P2M/ti15yja8@ptbsi/Chala
19/11/2021,,724.09,DR,3274.51,UPI/g8cydb1l5fli@axl/P2M/v8uixk3n@ptbsi/Flipkart
19/11/2021,,603.5,DR,2671.01,UPI/6zdwveds676y@okhdfc/P2M/iv6w45nt@ptbsi/Flipkart
19/11/2021,934694,4525.79,CR,7196.8,UPI/55gag5pf9z2x@ybl
19/11/2021,,1176.31,DR,6020.49,UPI/iui5fxe1rjkq@ybl/P2M/3dkw4zea@ptbsi/AxisBank
18/11/2021,207879,592.15,DR,5428.34,UPI/ggui46wlce3e@ybl/P2M/b7x60suc@oksbi/VENNA
18/11/2021,,1324.19,DR,4104.15,UPI/rrjvdz5fb8ck@okhdfc/P2M/5vl8dhcf@ptbyl/VENNA
18/11/2021,672891,1337.81,CR,5441.96,UPI/xj1nmrrbcxba@ybl
18/11/2021,,1889.67,CR,7331.63,UPI/60b5gesxxx94@oksbi
18/11/2021,,401.74,DR,6929.89,UPI/k5p13ci1n4id@axl/P2M/klim8wld@ptbsi/BigBazaar
18/11/2021,,439.67,DR,6490.22,UPI/me4lvfqq1r7y@okaxis/P2M/zzvca0be@paytm/Paytm
18/11/2021,368295,289.75,DR,6200.47,UPI/6ek7hmmyb7il@ybl/P2M/fprhy2bi@oksbi/AxisBank
18/11/2021,484793,832.21,DR,5368.26,UPI/f4q0q8ld048y@okhdfc/P2M/9s6b8pzz@ptbyl/VENNA
18/11/2021,694801,165.8,DR,5202.46,UPI/94ny9wl80mc8@ybl/P2M/79em0q7x@paytm/Edara
18/11/2021,,3348.64,CR,8551.1,UPI/qm485g8x3u1g@okaxis
18/11/2021,186292,104.52,DR,8446.58,UPI/x7c2y597vh8v@paytm/P2M/oil7dq72@paytm/Amazon
18/11/2021,359375,135.24,DR,8311.34,UPI/yaxekcjohnfp@okhdfc/P2M/5iebduyy@oksbi/Airtel
18/11/2021,208181,810.08,DR,7501.26,UPI/sxbmabd308pe@oksbi/P2M/9ydz5oh9@oksbi/Amazon
17/11/2021,961480,1045.45,DR,6455.81,UPI/seo32d59eqtu@okhdfc/P2M/afxpcguu@ptbyl/Amazon
17/11/2021,,1276.4,DR,5179.41,UPI/rcve5uu9tksk@okaxis/P2M/fiesfpnt@paytm/Flipkart
17/11/2021,,269.44,DR,4909.97,UPI/rw1xw74dcd0z@oksbi/P2M/jvfeywu8@ptbyl/Paytm
17/11/2021,,470.94,DR,4439.03,UPI/18t9oum4uhq9@okaxis/P2M/kvlhvwgf@oksbi/VENNA
17/11/2021,570739,1143.74,DR,3295.29,UPI/he1wa2ikmdhg@okaxis/P2M/ux8a1oed@ptbsi/Paytm
17/11/2021,,831.85,DR,2463.44,UPI/8zf6gomztj8j@axl/P2M/kwwt1lwp@oksbi/Flipkart
17/11/2021,,624.22,DR,1839.22,UPI/187x06d6v90b@okaxis/P2M/n3m3a3ue@ptbyl/Airtel
17/11/2021,144188,1056.21,DR,783.01,UPI/ktj8ktrasrv7@oksbi/P2M/wdigqi58@paytm/BigBazaar
17/11/2021,639414,165.69,DR,617.32,UPI/7zsa2w1dh4nx@oksbi/P2M/jccro7r6@paytm/AxisBank
16/11/2021,,491.64,DR,125.68,UPI/hb4l4ghmc67j@paytm/P2M/ca1c98fl@ptbyl/AxisBank
16/11/2021,338915,3727.55,CR,3853.23,UPI/dnqsal6l4esm@ybl
16/11/2021,363392,786.5,DR,3066.73,UPI/7zfhegffhxji@axl/P2M/q54sj1d8@oksbi/VENNA
16/11/2021,195173,467.1,DR,2599.63,UPI/xztjmzwh05i6@oksbi/P2M/szb14cm7@ptbyl/Flipkart
16/11/2021,243988,223.4,DR,2376.23,UPI/gr8jn17k8ku5@axl/P2M/j4dqwzlo@oksbi/BigBazaar
16/11/2021,,273.94,DR,2102.29,UPI/zaqqdhxyzcid@okaxis/P2M/fe47mz7f@paytm/AxisBank
16/11/2021,,786.67,CR,2888.96,UPI/bp2gvjzg7h2n@okhdfc
16/11/2021,248754,1242.41,DR,1646.55,UPI/wah4xrt3r33r@axl/P2M/pbidb7mb@paytm/Edara
16/11/2021,943793,889.65,DR,756.9,UPI/i7ajzntvirzi@okhdfc/P2M/zeu59lyx@paytm/Paytm
16/11/2021,,267.09,DR,489.81,UPI/u4qb0ujam7eq@ybl/P2M/6v5jtj0f@ptbyl/Flipkart
15/11/2021,694649,161.93,DR,327.88,UPI/d39i8vgq885u@okaxis/P2M/b31tjq4c@oksbi/VENNA
15/11/2021,565356,4741.55,CR,5069.43,UPI/ttm1olv4m8ky@axl
15/11/2021,,1118.95,DR,3950.48,UPI/ypuq2hvcjaip@oksbi/P2M/ecy3iwbq@paytm/Amazon
15/11/2021,,508.9,DR,3441.58,UPI/fdvxh9b6smma@ybl/P2M/719n46v1@ptbsi/AxisBank
15/11/2021,228973,2977.22,CR,6418.8,UPI/4wgm27nnf7ap@paytm
15/11/2021,,974.42,DR,5444.38,UPI/qbhtjuq2269m@ybl/P2M/45n5xi1h@ptbsi/Flipkart
15/11/2021,,145.12,DR,5299.26,UPI/tb1rssdbmzfh@oksbi/P2M/sak6vdwo@paytm/AxisBank
15/11/2021,268261,48.18,DR,5251.08,UPI/dx4w6o9r4z5z@okaxis/P2M/ncwncs4d@ptbyl/Paytm
14/11/2021,,45.81,DR,5205.27,UPI/jafjstg054ex@paytm/P2M/fl98t6o4@paytm/Airtel
14/11/2021,232453,26.26,DR,5179.01,UPI/6b06ui1h8wh6@paytm/P2M/go4ma1mr@ptbyl/Airtel
14/11/2021,164869,577.66,DR,4601.35,UPI/i5oxxubnhvn1@paytm/P2M/ovmfeduc@ptbsi/Flipkart
14/11/2021,,92.68,DR,4508.67,UPI/k6hhqsvpif58@okhdfc/P2M/zgpwi6dt@ptbsi/Paytm
14/11/2021,703119,1234.55,DR,3274.12,UPI/aii4xwfb8nr8@okaxis/P2M/52n8vi0l@ptbsi/Flipkart
14/11/2021,,662.2,CR,3936.32,UPI/n7crzgbdi07t@oksbi
14/11/2021,,33.39,DR,3902.93,UPI/rqcdl8jp0vcs@ybl/P2M/1px8cd5z@ptbyl/VENNA
14/11/2021,392810,871.81,DR,3031.12,UPI/ci7a69qk4l4t@okaxis/P2M/9hlhjdm6@ptbyl/Flipkart
14/11/2021,,982.13,DR,2048.99,UPI/wnx3gd1r8y72@oksbi/P2M/wc330iao@ptbsi/AxisBank
14/11/2021,373658,669.8,DR,1379.19,UPI/erjskj6s3rok@ybl/P2M/p70ca787@ptbyl/Chala
14/11/2021,,319.84,DR,1059.35,UPI/m78gkewe9fzc@paytm/P2M/cd0t6nj4@ptbsi/Chala
14/11/2021,,201.55,DR,857.8,UPI/ryqqkuicyyvd@okaxis/P2M/vzhkl9rs@ptbyl/Chala
14/11/2021,,406.07,DR,451.73,UPI/6jgndsbrg3kh@paytm/P2M/b10iezvx@paytm/BigBazaar
13/11/2021,,156.62,DR,295.11,UPI/rmry6gzfm5ai@axl/P2M/jf5ylsta@oksbi/Amazon
13/11/2021,,273.67,DR,21.44,UPI/mjrci7zx0fk9@oksbi/P2M/a8s9a3bt@ptbyl/Flipkart
13/11/2021,,4055.56,CR,4077.0,UPI/c4gko36trmmi@okhdfc
13/11/2021,,1463.12,DR,2613.88,UPI/yitctwqppz04@paytm/P2M/yqb2nm3k@ptbsi/Edara
13/11/2021,,4581.18,CR,7195.06,UPI/ypsagvuresvo@okaxis
13/11/2021,493011,118.84,DR,7076.22,UPI/d39dabh9cne4@okhdfc/P2M/1qbgpzey@paytm/VENNA
13/11/2021,,354.78,DR,6721.44,UPI/7useu4n90857@ybl/P2M/x52j87dg@oksbi/Flipkart
12/11/2021,,1045.42,DR,5676.02,UPI/mhtapz1ojlxg@oksbi/P2M/xhtveymj@oksbi/Airtel
12/11/2021,,721.47,DR,4954.55,UPI/i1mp2v7efivl@ybl/P2M/chqi58s9@ptbsi/Paytm
12/11/2021,,132.0,DR,4822.55,UPI/kg4u1bbnpa84@okhdfc/P2M/tp61fx91@paytm/Chala
12/11/2021,571024,1126.32,DR,3696.23,UPI/iitge80tebdx@oksbi/P2M/pssr5ql2@ptbyl/Paytm
12/11/2021,,2854.36,CR,6550.59,UPI/4y50xh646mt0@paytm
12/11/2021,898116,517.53,DR,6033.06,UPI/grdorljvmsqf@oksbi/P2M/5w84zsaz@ptbyl/Airtel
12/11/2021,832094,501.82,DR,5531.24,UPI/8ec17wvcf9ke@oksbi/P2M/etohy4v1@paytm/Flipkart
12/11/2021,,1257.67,DR,4273.57,UPI/krrdkljlrebu@axl/P2M/hws3ew4e@paytm/Paytm
12/11/2021,,959.92,DR,3313.65,UPI/rz5la1u3i73o@ybl/P2M/3qnmsy4d@oksbi/VENNA
12/11/2021,263087,954.04,DR,2359.61,UPI/x10u5vk56acm@okhdfc/P2M/tg8uuemm@ptbsi/BigBazaar
12/11/2021,,3273.29,CR,5632.9,UPI/k94kcpbwnf4a@oksbi
12/11/2021,,696.76,DR,4936.14,UPI/d2h5fdlspirm@okaxis/P2M/u8gohwy4@oksbi/VENNA
12/11/2021,942433,895.48,DR,4040.66,UPI/lz8orxomu9bk@okaxis/P2M/6398nuus@oksbi/BigBazaar
11/11/2021,,81.07,DR,3959.59,UPI/q2fdt5tv0m2j@okaxis/P2M/svhfir77@ptbsi/Amazon
11/11/2021,,1042.83,DR,2916.76,UPI/ykcd1y25leq1@paytm/P2M/ddp11441@paytm/Chala
11/11/2021,,294.61,DR,2622.15,UPI/e1pqx4akx6zw@okhdfc/P2M/lnretrew@paytm/Chala
11/11/2021,285086,1224.2,DR,1397.95,UPI/cc4tlu47r5tw@okaxis/P2M/5jlchong@ptbsi/Paytm
11/11/2021,,290.39,DR,1107.56,UPI/2tfarrx3pw2s@ybl/P2M/p9pqwg9j@ptbyl/Airtel
11/11/2021,451865,196.15,DR,911.41,UPI/cgwycgaaqd61@paytm/P2M/t86owt6p@ptbyl/Flipkart
11/11/2021,995896,579.71,DR,331.7,UPI/8dxg7r7uijiq@paytm/P2M/us1upo6i@ptbsi/BigBazaar
11/11/2021,,282.13,DR,49.57,UPI/cmaxjvuzdtq0@oksbi/P2M/1gysvfpq@oksbi/Airtel
10/11/2021,826795,1559.71,CR,1609.28,UPI/ls2s3r1i77nj@paytm
10/11/2021,951348,466.02,DR,1143.26,UPI/82gfj5ns6m2p@okaxis/P2M/213rfufp@oksbi/Amazon
10/11/2021,,3266.91,CR,4410.17,UPI/en3x8cfmwxzu@axl
10/11/2021,440307,206.65,DR,4203.52,UPI/jfrdixq893gw@okaxis/P2M/6bj5ogxe@ptbsi/AxisBank
10/11/2021,473603,4619.44,CR,8822.96,UPI/p2uodjknsunj@ybl
10/11/2021,959933,118.36,DR,8704.6,UPI/48hwcpivjwn7@axl/P2M/uyljjdm5@paytm/VENNA
10/11/2021,843706,1438.14,DR,7266.46,UPI/bysu6me21akv@paytm/P2M/gmfwiwk6@ptbyl/VENNA
10/11/2021,,2975.3,CR,10241.76,UPI/lgtx4iqaeqx8@ybl
10/11/2021,113603,1473.95,DR,8767.81,UPI/s3teiqyzi4pg@okaxis/P2M/rylwgthx@oksbi/AxisBank
10/11/2021,,1790.97,CR,10558.78,UPI/1o9c720ehlvm@okaxis
10/11/2021,,1457.42,CR,12016.2,UPI/mzc803gpl6up@ybl
10/11/2021,590071,1186.27,CR,13202.47,UPI/ey5h48mqj62v@okhdfc
10/11/2021,118920,3922.66,CR,17125.13,UPI/vonahl4s8ep5@ybl
09/11/2021,,1469.88,CR,18595.01,UPI/8bgri8g4l2bs@ybl
09/11/2021,936570,990.1,DR,17604.91,UPI/dsk1ihyqsgsr@okaxis/P2M/szkje857@oksbi/AxisBank
09/11/2021,,897.28,DR,16707.63,UPI/avffjxgbhoxy@ybl/P2M/lyta4pb5@ptbsi/Airtel
09/11/2021,,1494.11,DR,15213.52,UPI/xjee0wbe7ih5@ybl/P2M/t9rm9det@paytm/Flipkart
09/11/2021,862826,740.57,DR,14472.95,UPI/2q0pzp1a9cg4@oksbi/P2M/m05ohu30@paytm/AxisBank
09/11/2021,,1202.59,DR,13270.36,UPI/0xo5n4xn25xm@axl/P2M/r9iud15f@paytm/BigBazaar
09/11/2021,,1479.3,DR,11791.06,UPI/5a8758ne1h56@ybl/P2M/cjtevc2s@ptbsi/Paytm
09/11/2021,,1168.08,DR,10622.98,UPI/17nu8t18fmt9@okhdfc/P2M/yb1dnyiy@ptbyl/VENNA
09/11/2021,,1129.12,DR,9493.86,UPI/hv1l5q73npnh@paytm/P2M/kmgolr3c@ptbsi/VENNA
09/11/2021,,993.79,DR,8500.07,UPI/4o0zxl2uvw86@okaxis/P2M/qoqx4g88@paytm/Airtel
09/11/2021,780851,1416.89,DR,7083.18,UPI/8e5ho30udx9g@okhdfc/P2M/1jjjyh0k@paytm/Paytm
09/11/2021,,4254.25,CR,11337.43,UPI/guag6wbz61a8@axl
09/11/2021,,910.16,DR,10427.27,UPI/mtlozjor8gzr@okhdfc/P2M/c1mvtnrb@ptbyl/Amazon
08/11/2021,800056,948.66,DR,9478.61,UPI/z5jcb5g3c45v@ybl/P2M/i8s3d8vu@ptbyl/VENNA
08/11/2021,,1427.09,DR,8051.52,UPI/mp5zbrqqbvax@axl/P2M/n5nzcayb@ptbyl/BigBazaar
08/11/2021,,1006.62,DR,7044.9,UPI/oxh6keukiglg@ybl/P2M/cl33aapd@paytm/Chala
08/11/2021,,498.12,DR,6546.78,UPI/nkpz70nfnkld@paytm/P2M/mo7r5n8p@paytm/Chala
08/11/2021,,1277.65,DR,5269.13,UPI/q6jxa2m8m0rb@okhdfc/P2M/bfmgsxi1@ptbyl/Amazon
08/11/2021,,1249.22,DR,4019.91,UPI/exfh16az24ay@oksbi/P2M/vgc122rx@ptbsi/Chala
08/11/2021,,586.97,DR,3432.94,UPI/hesudj0nwoql@ybl/P2M/b7ewbf99@oksbi/Flipkart
08/11/2021,807955,1316.87,CR,4749.81,UPI/aj3rm2vndd9k@okaxis
08/11/2021,,1235.6,DR,3514.21,UPI/bds6ifkybo9v@paytm/P2M/5ysd5ss6@ptbsi/Edara
